"gene"	"Old.Resolving-Mac.D4_2"	"Old.Inflammatory-Mac.D4_3"	"Old.Resolving-Mac.D4_3"	"Old.Inflammatory-Mac.D4_2"	"Old.Inflammatory-Mac.D4_1"	"Old.Resolving-Mac.D4_1"	"Old.FAPs.D4_1"	"Old.FAPs.D4_2"	"Old.FAPs.D4_3"	"Old.MuSCs.D4_2"	"Old.MuSCs.D4_1"	"Old.ECs.D4_1"	"Old.ECs.D4_3"	"Old.ECs.D4_2"
"ENSMUSG00000051788"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000052117"	0	0	0	0	0	0	0.966764	0.645621	1.155485	2.811134	0.79849	1.155137	2.10816	3.658164
"ENSMUSG00000052137"	7.007951	2.105887	6.541039	7.971904	7.919079	6.231895	7.997468	3.244934	6.817132	6.986045	5.523408	4.276166	8.405246	7.077251
"ENSMUSG00000052310"	33.613087	15.657603	28.006212	25.685917	26.464148	30.502966	64.690628	30.570061	67.02063	24.691145	10.018355	7.510897	26.22406	25.511314
"ENSMUSG00000052407"	1.049046	0.655171	1.213155	2.445253	4.441466	3.261674	2.490854	1.078622	3.114489	1.091658	1.408804	0.137563	0.522246	0.690752
"ENSMUSG00000052415"	0	0	0	0	0	0	0	0.077269	0	0	0	0.231521	0	0
"ENSMUSG00000052430"	0	0	0	0	0	0.092118	1.010954	0.862526	2.528738	0.382778	0.20964	0	0	0
"ENSMUSG00000052468"	0	0.023482	0	0	0	0	0	0	0	1.21058	0	1.65701	3.480799	1.323605
"ENSMUSG00000052539"	2.730164	0.86872	1.487031	0.646531	1.043806	1.329662	8.949493	4.156078	8.609002	3.496049	2.637567	4.899745	12.082578	8.89187
"ENSMUSG00000052854"	0	0	0	0	0	0.23253	0.17247	0	0.709741	0.160482	0.14521	0.033576	0.442651	0.039761
"ENSMUSG00000053054"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000053192"	2.530657	1.972642	6.834642	4.402721	5.417596	2.511135	3.469437	2.157928	4.805459	6.685168	4.019878	1.121424	3.558017	3.647767
"ENSMUSG00000053317"	27.923918	10.841506	26.966692	14.465659	16.67152	11.30762	31.902441	17.332729	46.458851	13.414787	4.300243	1.787851	10.714219	9.474675
"ENSMUSG00000053706"	0.995768	0.423954	0	0	0	0	0	0.271218	0	0.636876	0	0	0	0.747702
"ENSMUSG00000053769"	2.167703	0.534492	2.259805	2.752526	5.929704	2.817974	1.497037	0.263766	0.723465	0.766393	0.34297	0.268447	0.750439	0
"ENSMUSG00000053819"	95.954758	25.845102	68.128937	39.618	72.171066	34.319672	63.996811	21.532478	58.901154	34.21151	29.566051	14.307315	33.478683	29.677795
"ENSMUSG00000053870"	2.351306	1.769	2.237108	4.455987	6.977005	4.662446	16.922606	6.044506	14.646805	5.281655	4.429377	4.591059	3.0882	3.052788
"ENSMUSG00000053931"	2.630981	0.554976	0.61248	3.227305	3.058784	4.560135	140.775711	65.748489	188.088058	97.756821	114.217567	35.895481	129.977173	116.523277
"ENSMUSG00000053965"	0.363645	0.108509	0.354736	0.446687	0.881794	0.477841	4.761614	1.578254	3.960918	18.950785	15.853274	1.167118	2.973173	2.664083
"ENSMUSG00000054091"	9.205535	5.250091	13.375042	9.938937	15.000608	8.305833	10.366484	4.964707	11.181231	13.078388	6.797963	5.400655	7.290197	13.58736
"ENSMUSG00000054199"	7.335946	3.648771	10.606251	9.605036	13.504271	8.003416	9.132126	4.864178	11.811929	9.11304	8.356438	3.936007	11.934007	10.571567
"ENSMUSG00000054414"	11.079192	3.483788	9.107879	9.752037	14.563028	8.735174	16.866951	9.077041	18.831467	6.991732	4.226317	4.449135	8.59758	7.549503
"ENSMUSG00000054659"	0	0	0	0	0	0	0	0	0.511041	0	0.384776	0	0	0
"ENSMUSG00000054667"	0	0	0	0	0	0	0	0	0	0.004196	0	0	0	0
"ENSMUSG00000054679"	0	0.073514	0	0.676076	0	0	1.500293	1.892568	2.089512	1.038999	0.840709	0.468648	5.434933	1.731759
"ENSMUSG00000054885"	0	0	0	0	0	0	2.026965	0.993384	2.111359	0.156511	2.242161	0	0	0
"ENSMUSG00000054988"	0	0	0	0	0	0	0	0	0	0	0.449893	0	0	0
"ENSMUSG00000055109"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055296"	4.60356	2.135645	3.887036	6.056414	6.19256	6.296325	5.969322	3.216001	6.458313	10.426543	7.780546	13.402781	14.175812	12.024615
"ENSMUSG00000055301"	0	0	0	0	0	0	0.989986	0.298106	0.946819	0	0.083048	0.240459	0	0
"ENSMUSG00000055357"	0	0	0	0	0	0	6.586877	2.506408	6.956002	0.006096	0.014821	0	1.1299	0
"ENSMUSG00000055373"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065
"ENSMUSG00000055691"	0	0	0	0	0	0.260358	0.062916	0	0	0.077588	0	0.067632	0	0
"ENSMUSG00000055761"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055891"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055963"	0	0	0	0	0	0	5.471313	1.456095	7.239238	1.842637	1.826768	0.292702	1.974864	0.533742
"ENSMUSG00000056025"	0	0	0	0	0	0.036953	0.088867	0	0	0	0	0.302956	0.768379	2.398087
"ENSMUSG00000056054"	154.271576	14.709985	96.076561	1.458331	1.606013	0.975252	0.781796	0	1.233461	0.240834	0	0	0.196302	0
"ENSMUSG00000056071"	152.846588	9.684793	101.840691	3.127906	6.571459	0.740586	0	0	0	0	0	0.063195	0.267587	0
"ENSMUSG00000056260"	55.544716	10.756818	25.710203	24.812674	49.671219	23.504313	10.597063	5.962601	12.802247	11.670347	13.345313	11.18649	18.828224	14.008805
"ENSMUSG00000056476"	0.524547	0.080535	0.303762	0.469998	1.705134	0.56093	0.913262	0.486448	1.591886	0.834048	0.806047	0	0	0.041256
"ENSMUSG00000056494"	0	0.011206	0.016773	0.09899	0	0	0.382943	0.047333	0.340182	0	0.112917	0	0.249837	0
"ENSMUSG00000056498"	6.638585	3.614705	7.6288	2.331442	5.835387	1.442902	1.172479	1.087541	3.005467	0.422702	0	1.06402	2.745145	1.232575
"ENSMUSG00000056947"	0	0	0	0	0	0	6.48248	1.096478	4.399596	1.205914	1.397228	0.513756	1.216025	1.184871
"ENSMUSG00000057123"	0	0	0	0	0	0	0.142606	0	0	0.244759	0	2.494659	7.787771	6.94124
"ENSMUSG00000057280"	0.394059	0	0.162751	0	0	0	4.610938	2.046829	5.704801	3.771231	8.706944	0	0	0.143772
"ENSMUSG00000057402"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000057439"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000058006"	20.751316	3.654485	11.45119	6.737269	14.940389	6.069742	9.676455	4.190839	9.04636	15.53125	6.636352	2.379034	5.057544	10.893138
"ENSMUSG00000058135"	24.959885	12.767925	19.786034	13.52725	24.177614	19.561689	29.442383	12.859648	25.860405	40.678623	82.62381	49.257957	16.915689	22.515852
"ENSMUSG00000058174"	6.986857	2.635573	5.96776	8.313731	6.199916	8.323435	11.254511	0.372647	8.281148	2.394923	0	1.549204	2.71927	0.926076
"ENSMUSG00000058400"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000058897"	0	0	0	0	0	0	0	0	0	0.12505	0.284779	0	0	0
"ENSMUSG00000058921"	0	0.00524	0.057032	0.043345	0	0.063619	0.032225	0.041002	0.02009	0.018335	0.023485	0.0513	0.044533	0
"ENSMUSG00000058935"	0	0.056269	0.081463	0	0	0	0.558036	0.375244	0	0	0	0	0	0
"ENSMUSG00000059049"	0	0	0	0	0	0	2.506864	1.653151	4.701795	1.321576	8.635038	0	0.094965	0
"ENSMUSG00000059203"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000059343"	0.045299	0	0	0	0	0	0	0	0	0.037497	0.099162	0	0	0
"ENSMUSG00000059482"	2.519797	1.325227	1.795239	3.513835	2.982789	2.842947	7.760679	3.584694	8.019238	4.827289	5.752851	1.862753	3.310617	1.920993
"ENSMUSG00000059743"	12.880972	2.878142	5.590813	4.540371	1.064735	4.488819	6.475633	2.60483	5.39769	7.403516	4.354081	1.162314	3.329831	4.859106
"ENSMUSG00000059810"	2.630908	1.632499	4.372663	2.172976	9.946164	3.686616	11.679026	6.398804	15.080814	4.860184	3.265362	25.545944	48.739204	27.359972
"ENSMUSG00000059857"	0.007309	0	0	0	0.009321	0	0.00538	0	0.191079	1.425923	1.881366	0	0.035084	0
"ENSMUSG00000059921"	0	0	0	0	0	0	0.25468	0.23231	1.585953	0.103872	0.23929	0	0	0
"ENSMUSG00000059994"	1.922913	1.179917	2.460398	2.469595	3.788243	3.770441	0	0	0	0	0	0	0	0
"ENSMUSG00000060206"	0	0.006607	0	0	0	0.448257	9.218268	5.975908	12.990108	6.886338	6.946305	1.623722	10.582061	2.676713
"ENSMUSG00000060256"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000060798"	0.827671	0.44947	1.017622	1.076304	1.160285	1.741121	1.280502	1.012604	1.586254	1.35532	0.814089	0.328187	0.485358	0.763828
"ENSMUSG00000060913"	0	0	0	0	0	0.115956	0	0	0	0.513234	0.220145	0	0	0
"ENSMUSG00000061143"	8.104032	1.250028	6.379748	2.644371	6.439041	2.797162	6.872165	2.461838	7.61069	7.891762	4.983346	1.477206	3.591189	2.975616
"ENSMUSG00000061322"	0	0	0	0.14781	0	0	0	0	0	0	0.207676	0.109867	0.182635	0.179364
"ENSMUSG00000061455"	4.232345	1.893402	3.752094	6.243762	7.013261	6.272636	5.341869	2.46666	5.268106	5.333936	2.730704	2.183175	6.993592	4.680575
"ENSMUSG00000061540"	0	0.146719	0.611752	1.644103	0.775817	1.119679	1.620514	0	0.225576	0.44719	0.206294	0.267396	0.700166	0
"ENSMUSG00000061778"	33.348022	14.024095	27.684238	29.356703	28.436846	30.756779	14.46684	5.825345	11.309911	7.761556	6.992856	27.744535	30.536142	34.289986
"ENSMUSG00000062006"	131.302994	50.986877	150.670517	139.236221	174.866791	129.611313	213.987762	66.204216	156.560165	116.737061	35.78363	23.848438	67.351929	89.009918
"ENSMUSG00000062127"	30.079393	15.652678	35.451351	46.038128	47.02861	48.314888	14.278424	5.339145	17.064632	10.221564	5.428648	15.286337	33.664383	33.728355
"ENSMUSG00000062168"	0	0	0	0	0	0	0.614674	0.188469	0	0	0	0	0	0
"ENSMUSG00000062200"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000062410"	0	0	0	0	0	0	0	0.032509	0.087866	0	0	0	0	0
"ENSMUSG00000062515"	8.637239	26.499222	16.631639	13.280177	14.358381	11.897248	3.998926	1.940392	3.039761	44.973663	29.248457	1022.293518	1576.29541	940.981934
"ENSMUSG00000062908"	10.17137	6.158833	9.559745	17.326977	18.746794	11.556521	17.138966	6.283423	10.640985	16.790092	18.974735	7.309899	14.513738	12.328962
"ENSMUSG00000063052"	4.315974	1.884463	3.42301	5.54568	8.190159	3.576927	7.135987	2.271904	5.208991	9.096395	3.136108	1.773936	3.595818	6.38545
"ENSMUSG00000063273"	33.418839	10.872899	28.530291	15.105791	25.974463	16.042995	21.624697	9.973381	20.350216	34.619961	16.077427	7.006217	17.417568	27.686056
"ENSMUSG00000063446"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000063689"	0	0	0	0	0	0	0	0.263335	0	0	0	0	0	1.388939
"ENSMUSG00000063730"	0	0	0	0.009529	0	0.000666	0.02737	0	0	0.179869	0.008	0	0	0.009067
"ENSMUSG00000063767"	0	0	0	0	0	0	0.562568	0.229252	1.186532	0	0.710525	0	0.083968	0.138367
"ENSMUSG00000063779"	5.322043	0.466142	4.366246	0.060267	0.816027	0.035852	0	0	0	0	0	0	0	0.011429
"ENSMUSG00000063887"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000063954"	0	0	0	0	0	0	43.318153	0	29.830791	0	0	20.564817	0	0
"ENSMUSG00000064068"	13.004665	3.921017	9.545373	7.090597	9.798738	5.002294	10.23583	4.378871	8.346829	13.466693	4.925532	3.061094	6.814541	11.801334
"ENSMUSG00000064220"	38.782032	0	0	61.877552	97.758682	64.695267	130.099823	50.437183	0	0	63.91832	77.163605	117.416069	0
"ENSMUSG00000066113"	0	0	0.002159	0.018478	0	0.018105	18.126886	5.403945	15.267475	16.749727	4.636571	0	0.231954	0.819577
"ENSMUSG00000066148"	2.304942	1.056882	3.202713	2.327083	3.234074	2.585418	3.79218	1.706071	3.369553	6.438388	3.375357	2.712786	7.157418	4.998676
"ENSMUSG00000066150"	14.851037	6.793224	15.667111	11.846311	19.681938	11.775534	13.99358	6.31298	12.937168	7.37396	4.632548	0.950114	4.553329	3.642298
"ENSMUSG00000066151"	30.21756	16.224163	34.45966	33.656162	48.124039	35.454037	12.47233	6.097461	13.89164	11.039412	10.277765	8.134176	16.781427	12.014774
"ENSMUSG00000066152"	7.163731	7.067969	12.684733	22.530022	19.523987	17.460146	6.143544	2.051553	5.682775	4.989025	3.242886	3.675621	8.04316	6.090012
"ENSMUSG00000066154"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000066196"	0	0	0.094674	0.041027	0	0	0	0	0	0	0.688304	0	1.240374	0.439883
"ENSMUSG00000066224"	0	0	0	0.008501	0	0.006596	0.136341	0.138488	0.237054	0.07001	0	0.004566	0	0
"ENSMUSG00000067194"	8.537964	2.852601	5.437881	4.259855	3.774688	4.297442	8.775211	4.537712	10.199622	13.77251	7.191788	2.921615	7.81982	9.935802
"ENSMUSG00000067215"	0	0	0	0	0	0	0	0	0	0.58387	0	0	0	0
"ENSMUSG00000067262"	0	0	0	0	0	0	0.101815	0	0	0	0	0	0	0
"ENSMUSG00000067276"	0	0	0	0.604853	0	1.017961	25.80793	11.431197	36.927586	6.244285	8.942129	0	2.070029	0.309622
"ENSMUSG00000068240"	117.641312	27.140835	79.492943	64.239723	137.843262	58.202549	98.890198	36.814861	98.585457	70.448891	25.78829	19.324335	52.549461	51.952339
"ENSMUSG00000068523"	79.186012	55.007946	92.490211	77.733047	81.354973	77.462646	77.94574	34.164253	82.406586	49.127758	26.892801	17.725857	48.879528	47.107147
"ENSMUSG00000068547"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000068696"	0	0	0	0	0	0	2.380067	0.860793	1.741256	0.08656	0	0	0	0
"ENSMUSG00000068732"	5.809158	2.577188	4.919609	6.587968	9.833876	7.680942	15.687738	6.410047	15.777327	6.081229	4.736557	3.255878	6.887414	9.523923
"ENSMUSG00000068740"	0.19536	0.028661	0	0	0	0	0.984413	0.183908	0.542855	1.237105	0.607596	0.12884	1.046938	0.271596
"ENSMUSG00000068744"	0.355643	0.22199	0.587893	0.387441	2.102811	0.943888	5.413054	2.95793	4.928684	3.464707	0.035076	0	1.986602	0.656773
"ENSMUSG00000068749"	27.04336	13.141458	25.864738	18.535927	28.857529	20.192629	32.107792	14.531771	29.605127	33.667469	7.070636	6.006089	12.876319	26.419203
"ENSMUSG00000068798"	71.296997	21.259317	61.527802	63.505978	120.214905	66.697105	31.847887	14.346888	26.790163	32.832943	26.553091	19.002445	38.890774	31.987085
"ENSMUSG00000068823"	123.551544	46.422226	91.571159	110.381592	133.253326	96.141983	95.21151	40.229733	104.86673	103.628479	53.052963	42.246178	93.411377	111.268036
"ENSMUSG00000068855"	8.848788	9.081801	11.56576	11.175459	27.200905	12.438349	19.784128	0	24.528332	101.747322	19.226072	12.926829	35.777466	35.688934
"ENSMUSG00000068856"	7.447224	6.635567	11.256752	5.34139	9.3632	7.333344	11.681753	3.555846	12.986491	17.213169	5.63018	2.463756	6.875558	12.466863
"ENSMUSG00000068860"	0	0.19163	0.605192	0.437512	1.071037	0.906814	0.881998	0.314705	1.507391	0.623849	0.532489	0.22213	0.816481	0.883508
"ENSMUSG00000068877"	0	0.211571	0.210636	0.695539	0.493507	0.347575	0.352855	0.149552	0.354697	0.20332	0.218497	0.047431	0	0
"ENSMUSG00000068879"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000068887"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000068893"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000068917"	16.832758	6.247835	14.115327	12.447599	16.461164	12.166189	11.437819	5.462383	15.174577	12.306882	16.361217	9.544812	14.646937	13.646937
"ENSMUSG00000068923"	2.762002	0.58202	1.345797	1.36749	3.189711	1.511335	1.957361	1.824784	3.104513	3.949834	1.912567	0.28029	2.102802	1.783036
"ENSMUSG00000068999"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069041"	0	0	0	0.188469	0	0	0	0	0.093376	0	0	0	0	0
"ENSMUSG00000069094"	7.506116	2.301701	7.407384	8.412468	8.666883	7.736221	12.384948	6.567464	12.225732	8.347355	3.947708	2.519491	7.865237	5.322823
"ENSMUSG00000069114"	0.740592	0.2292	0.262215	1.884258	1.802379	2.750818	6.041579	3.038994	6.793593	11.943444	7.939337	3.536909	9.840538	8.992902
"ENSMUSG00000069118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000070360"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000070368"	0	0	0	0	0	0	0	0	0	0	0	0.178698	0	0
"ENSMUSG00000070372"	112.043243	41.765953	96.824661	57.069656	105.741219	55.505211	52.307056	21.15538	54.802631	29.518051	11.663548	10.923468	40.091793	37.33205
"ENSMUSG00000070471"	0	0.095452	0	0	0.259207	0	1.067462	0.140748	0.815386	0.418272	0.119637	0	0.769509	0.311568
"ENSMUSG00000070934"	26.87491	11.657866	22.99682	14.849855	23.369392	13.556278	35.647705	13.813406	36.978508	20.058636	11.392938	8.659647	15.423777	19.174999
"ENSMUSG00000070972"	3.697253	0.98846	3.150941	1.980823	2.120552	0.922937	9.804543	7.063044	15.964698	3.639258	2.948777	0.968661	2.083262	2.519625
"ENSMUSG00000070979"	0.825519	0.039429	0.161338	0.317866	0.8677	0.405182	0.350603	0.862422	0.955624	0.209453	0.450846	0.104074	0.860692	1.087538
"ENSMUSG00000070983"	0	0.101346	0.239939	0.93679	0	1.228375	2.013136	0.106146	0.783722	0	0	0	1.237486	0
"ENSMUSG00000070985"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000070990"	0	0.030862	0	0	0	0	0	0	0.003066	0.024418	0.000231	0	0.002441	0
"ENSMUSG00000070999"	1.087123	0.119237	0.900677	0.439063	2.954564	0.265759	3.152771	1.414018	4.365825	1.151023	0.261195	0	0	0.221372
"ENSMUSG00000071000"	0.005403	0	0	0	0	0	0	0	0.002059	0	0	0	0	0
"ENSMUSG00000071001"	0	0.001386	0	0	0	0	0.050229	0.074783	0.077964	1.840667	3.136322	3.790212	4.191219	2.395667
"ENSMUSG00000071005"	0	0	0	0	0	0	0.905028	0.74658	0.597325	0.481915	1.884716	0	0	0
"ENSMUSG00000071014"	11.229027	6.673927	15.137661	9.205536	9.35132	8.075136	14.500502	4.516889	8.502044	16.847963	5.772759	1.97837	4.760062	11.661222
"ENSMUSG00000071015"	0	0	0	0	0	0	0	0	0.376731	0	0	0	0	0
"ENSMUSG00000071665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000071679"	0	0	0	0	0	0	0.131926	0.138283	0	0	0	0	0	0
"ENSMUSG00000072100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000072934"	0	0	0	0	0.096978	0	0	0	0	0	0	0	0	0
"ENSMUSG00000072944"	0	0	0	0	0	0	0.32179	0.293321	0	0.645979	0.194139	0	0	0
"ENSMUSG00000072945"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000072955"	0	0.000643	0	0.671818	0.543797	0	0.591097	0	0	0	0	0	1.149912	0.570987
"ENSMUSG00000072964"	0.115133	0.070756	0	0.224374	0	0.294886	7.916259	4.352397	11.265479	7.818473	3.247044	0.705879	1.200297	1.635272
"ENSMUSG00000072966"	0	0.004124	0	0.275417	0.022149	0	1.144684	0.581095	0.979657	1.037046	2.049869	0.132731	0.29448	0
"ENSMUSG00000072969"	2.282995	0.650102	2.227945	1.879954	2.824724	1.092603	2.25266	0.212339	1.410221	1.676702	2.140862	1.613345	1.802035	1.295736
"ENSMUSG00000073830"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000073834"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000073842"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000073876"	0	0.128416	0.159658	0.563584	0.2596	0.595534	4.011244	1.308272	4.006223	0.116139	1.160918	0.04671	0.160778	0
"ENSMUSG00000073877"	0	0	0	0	0	0	0.630406	0	1.156243	0.033355	0.467502	0.123675	0	0
"ENSMUSG00000073878"	0	0	0	0	0	0	0.435209	0.167612	0.521646	0	0.355562	0	0	0
"ENSMUSG00000073888"	0	0.349423	0.324088	0.645271	0	0.914843	1.385622	0.647484	1.668863	0.488459	2.481756	0.896665	0	0.440927
"ENSMUSG00000073889"	1.344894	1.96096	4.483706	6.589539	7.381617	6.145939	53.467255	21.236517	38.678715	3.486772	8.171908	1.888686	4.718705	2.640967
"ENSMUSG00000073910"	3.346323	1.382614	3.550822	3.901843	9.009971	4.225466	0.74134	0.232261	1.045216	1.033463	1.958858	0.476535	0.305546	0
"ENSMUSG00000073987"	25.349306	9.683731	16.856491	16.777067	19.02536	18.918596	15.927631	10.518703	13.18788	6.228956	4.433589	2.541205	4.937864	5.28683
"ENSMUSG00000073988"	0	0	0	0	0	0	0	0	0	0.474898	0.502792	0	0	0
"ENSMUSG00000074206"	0	0	0.001709	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000074207"	0	0	0	0	0	0.154807	23.039831	13.213528	20.262348	0.521928	3.640194	37.38979	34.331055	17.801991
"ENSMUSG00000074212"	26.129343	9.002422	20.588615	30.931681	46.432491	23.85416	13.434283	8.117615	16.469028	8.489837	4.478838	3.811035	10.058826	7.583675
"ENSMUSG00000074248"	0	0	0	0	0	0	0.298282	0	0	0	0	0	0	0
"ENSMUSG00000074264"	0	0.017091	0	0.073786	0	0	2.41619	1.163114	2.50644	2.202714	0.856211	0.116565	0.354122	0
"ENSMUSG00000074268"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000074340"	0	0.070868	1.021829	0.557522	0	0.177269	1.538487	1.44118	3.442529	3.054746	0.992035	0.330738	1.208312	0
"ENSMUSG00000074342"	14.485989	1.111385	6.172331	11.406315	34.944901	11.376935	0	0	0	0.595615	0	0.175373	0	0
"ENSMUSG00000074344"	0.490531	0.094077	0.147704	1.412553	2.249736	0.451803	0	0.644233	0	0.547801	0.176631	0	0.795119	1.32585
"ENSMUSG00000074403"	0	0	4.41929	0	0	0.173161	0.583028	0.277716	0.324366	1.601724	0	0	0.693065	0
"ENSMUSG00000074424"	0	0	0.00405	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000074445"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000074457"	0	0	0	1.017396	0	0.476781	71.747185	37.791943	73.512894	9.32287	7.416109	25.098619	48.509583	59.4333
"ENSMUSG00000074480"	0	0	0	0	0	0.282931	3.995765	1.080168	3.090452	2.95613	0.644429	0.111522	1.547472	1.151649
"ENSMUSG00000074483"	0	0	0.34371	0	0	0	0.260789	0	0.817441	0.585484	0	0	0	0.492082
"ENSMUSG00000074486"	0	0	0	0	0	0	0.708164	0	0	0.238156	0	0	0	0
"ENSMUSG00000074489"	0	0	0	0	0	0	1.122305	0	0	0.831802	0.292468	0	0	0.170331
"ENSMUSG00000074513"	19.936451	8.961914	15.730507	17.86166	19.267485	15.224465	36.286812	20.623327	38.533447	19.18716	12.720675	3.056947	16.779951	12.611978
"ENSMUSG00000074579"	2.128232	0.219625	1.124883	1.628669	1.458191	2.320172	3.891016	0.998782	2.046632	1.187174	0.840315	0.475496	0.7406	0.831633
"ENSMUSG00000074591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000074619"	0	0.002755	0	0	0	0.123645	0.349753	0	0.146165	0.058389	0.299591	0.173564	0.278077	0.139836
"ENSMUSG00000074637"	0	0	0	0.033122	0	0	0	0	0	4.751637	0.307542	0.061161	0.025832	0
"ENSMUSG00000074653"	0	0	0	0	0	0	0	0	0	0	0	0.001702	0	0
"ENSMUSG00000074677"	122.814674	15.374599	116.309143	37.757046	160.158264	19.540855	0	0	0.092499	0.063661	0	0	0	0
"ENSMUSG00000075700"	60.270195	25.209583	51.829056	44.25124	92.161484	40.395607	39.722397	17.932564	39.257729	43.492088	21.745432	16.597067	41.932297	43.065449
"ENSMUSG00000078173"	0.019939	0.07995	0.512819	0.775344	0.76889	0.689607	1.112158	0.091856	0.075314	0.457765	0.66869	0.614651	0.36211	0.870385
"ENSMUSG00000078590"	0	0	0	0	0	0	0	0	0	0.556974	0	0	0	0
"ENSMUSG00000078604"	0	0	0	0	0	0	1.066976	0	0	0	0	0	0	0
"ENSMUSG00000078620"	4.734615	0	3.963956	1.934696	0	0	0.360611	0	0	4.689429	3.871727	1.905063	2.965402	3.071161
"ENSMUSG00000078664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000078672"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000078673"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000078680"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000078683"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000078687"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000078688"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000078713"	15.207221	7.083136	12.656488	15.317294	13.406152	8.52787	32.208515	10.842437	21.213707	34.951633	5.424031	3.340028	6.562904	15.976788
"ENSMUSG00000078716"	0	0.093458	0.032613	0.366897	0	0.891904	0.548829	0	1.876728	0.535569	1.359979	0.526331	1.580819	0.600776
"ENSMUSG00000078719"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000078721"	0	0	0	0	0	0	1.07454	0.588544	0.816598	0	0.318457	0.015618	0	0
"ENSMUSG00000078722"	0	0	0	0	0	0	0.850475	0.317715	0.812665	0	0.451302	0	0	0
"ENSMUSG00000078735"	0	0.097404	0	0.243371	0.259593	0.377266	3.323703	1.000332	3.112069	0.103357	1.12157	0.047115	0.093281	0
"ENSMUSG00000078742"	0	0	0	0	0	0	0	0.552729	0	0	0	0	0	0
"ENSMUSG00000078746"	0	0	0	0	0	0	1.230281	0.318967	0.962924	0.037835	0.474433	0.032903	0	0
"ENSMUSG00000078747"	0	0	0	0	0	0	0.950166	0.142186	0	0	0.269381	0.119418	0	0
"ENSMUSG00000078772"	0	1.19308	1.450046	6.540171	1.553591	3.086307	2.768813	0.673753	0	1.274084	1.303405	0.337303	1.75595	0.809747
"ENSMUSG00000078773"	0.537853	0.700644	1.000046	0.329957	0.865009	0.2274	2.026583	0.516481	3.868973	4.340607	0.1836	0.057367	3.472501	0.977047
"ENSMUSG00000078780"	25.319143	4.713199	32.44062	7.493804	24.761658	6.824256	0	0	0.553322	0	0	0	0	0
"ENSMUSG00000078783"	38.107643	0.83134	52.798496	1.767637	64.339867	0.683118	0	0	0	0	0	0	0	0
