"gene"	"Old.Resolving-Mac.D7_3"	"Old.Resolving-Mac.D7_1"	"Old.Resolving-Mac.D7_2"	"Old.FAPs.D7_1"	"Old.FAPs.D7_2"	"Old.FAPs.D7_3"	"Old.MuSCs.D7_1"	"Old.MuSCs.D7_3"	"Old.MuSCs.D7_2"	"Old.ECs.D7_1"	"Old.ECs.D7_2"	"Old.ECs.D7_3"
"ENSMUSG00000031740"	1.484072	2.873256	1.548369	708.4953	800.369934	571.83728	9.355485	4.705294	2.146447	0.415724	2.131927	4.676624
"ENSMUSG00000031748"	0.197828	0.024937	0.22884	15.579834	14.572913	16.022457	14.076953	8.07007	4.073593	1.361647	2.934869	4.521349
"ENSMUSG00000031753"	2.284363	7.81756	9.957024	7.807497	11.316361	7.164303	6.598979	7.266562	2.783012	5.047199	8.656799	8.68784
"ENSMUSG00000031754"	1.040076	2.767979	4.81677	9.965663	7.985164	6.71098	3.282318	10.304578	3.575525	3.819585	7.070352	7.028604
"ENSMUSG00000031758"	0.461781	0.890149	2.00352	3.44947	3.624054	1.97035	1.009903	0.878419	0.307503	1.367015	2.557231	2.624243
"ENSMUSG00000031776"	1.349108	8.186679	9.501122	27.421295	30.071987	23.268457	14.056981	16.912136	6.812871	18.974255	24.20953	31.979086
"ENSMUSG00000031778"	0.029642	0	0	8.997921	9.655398	12.618	1.220551	1.332288	0.712738	5.388672	5.778503	16.898411
"ENSMUSG00000031779"	0.751133	3.025371	1.755669	0	0	0	0	0	0	0	0	0
"ENSMUSG00000031782"	2.191727	4.186751	5.487019	7.757649	7.92708	6.187479	5.718986	6.819159	1.913487	3.493225	3.133672	6.858515
"ENSMUSG00000031786"	0	0	0	0	0	0	0	0	0	0	0.570943	0.376374
"ENSMUSG00000031787"	0.691779	1.43741	2.016065	1.070802	1.6333	2.206496	1.407911	3.156522	0.860586	3.14618	2.026641	4.280984
"ENSMUSG00000031790"	0	0	0	0.4574	0.362871	0.147219	4.198578	1.3762	0.543638	18.012276	10.968443	12.444635
"ENSMUSG00000031792"	2.456644	6.721777	9.453599	5.042563	4.159881	4.547758	1.82832	2.946097	0.971808	2.482113	3.794501	3.500551
"ENSMUSG00000031805"	2.169265	4.279734	8.571591	1.424982	1.460004	2.151553	0.275515	0.543221	0.144338	13.241149	17.009903	18.61459
"ENSMUSG00000031818"	30.525803	99.299248	114.10582	67.680626	66.042427	54.52692	42.196747	96.965889	28.86569	29.799395	61.837257	64.897301
"ENSMUSG00000031819"	1.763028	5.917986	6.065214	5.431895	3.034674	4.26143	5.027057	5.467398	1.946361	3.248573	3.980548	5.064992
"ENSMUSG00000031822"	1.828747	5.493054	10.063805	10.803698	10.538052	9.119557	3.950801	12.979465	4.981555	7.025506	12.937651	11.678077
"ENSMUSG00000031825"	0	0	0	33.567238	29.71821	28.029919	12.456068	1.586339	0.355982	0.027161	1.276579	2.873134
"ENSMUSG00000031826"	1.999378	5.180941	3.48786	9.603363	9.893986	6.24008	7.40804	10.717865	4.425507	5.256821	10.190467	10.524792
"ENSMUSG00000031827"	34.903221	120.391785	145.792618	11.845539	15.607777	16.724031	1.383355	8.919977	2.956964	0.376055	2.688626	1.9711
"ENSMUSG00000031833"	5.244984	13.969897	20.092346	6.626952	8.576068	7.315448	2.510623	4.205718	1.211601	1.748107	1.999723	4.35312
"ENSMUSG00000031834"	3.835643	8.392153	11.641968	30.313957	32.687588	29.977844	14.989344	9.044123	3.509601	4.940635	4.321417	5.870035
"ENSMUSG00000031841"	0.06762	0.134592	0	2.316716	0.799909	0.475458	11.558184	12.498069	4.495948	64.896629	85.924294	115.612656
"ENSMUSG00000031842"	3.102324	3.757302	6.465509	24.233147	34.753155	33.416073	26.660727	2.135489	1.27449	4.18855	7.124759	12.054612
"ENSMUSG00000031858"	4.349581	12.024647	16.897232	9.338628	9.665788	11.438045	12.471615	8.676758	3.261649	12.945922	11.958023	16.890745
"ENSMUSG00000031864"	0.911432	2.84465	2.828217	4.035649	3.146833	5.688647	3.152848	2.664761	1.03477	2.752364	4.100631	5.43348
"ENSMUSG00000031872"	0	0	0	0.28726	0.195746	0	0	0	0	0	5.050401	7.017476
"ENSMUSG00000031878"	3.08207	10.723009	10.398192	22.409374	10.468025	16.098965	16.582523	16.226076	4.618031	16.993431	15.039999	19.773438
"ENSMUSG00000031880"	2.223152	6.502802	7.523481	8.06601	14.280089	8.10927	13.631547	10.209922	2.177711	0.821936	4.500274	6.957075
"ENSMUSG00000031883"	0.116376	0.245674	0.056337	0.234838	0.132973	0	0.525318	0.038407	0.030344	7.227323	1.76569	7.40115
"ENSMUSG00000031901"	0.589878	2.721192	1.318643	1.723096	1.275915	2.689612	2.033538	1.727116	0.764438	0.608052	3.718537	2.611322
"ENSMUSG00000031902"	5.909184	15.578894	24.243961	21.775896	26.4412	26.259735	14.54076	17.235346	5.780986	12.451182	14.330853	20.032972
"ENSMUSG00000031913"	4.096802	8.03903	11.318992	22.844486	20.250921	17.578922	10.713477	10.886905	2.711982	9.37177	12.931859	19.597126
"ENSMUSG00000031948"	3.720096	9.850241	17.182833	15.184194	11.588441	13.944633	7.458436	25.866802	7.136092	6.623136	25.188091	25.776541
"ENSMUSG00000031950"	7.356423	19.899467	19.423767	15.347618	18.226933	12.749641	14.539042	11.512395	3.824639	17.67732	19.328112	25.823349
"ENSMUSG00000031959"	0.58455	1.52042	1.97964	3.562015	3.975183	3.850309	2.252659	3.264764	1.078046	4.942464	5.473248	6.794368
"ENSMUSG00000031979"	1.698821	5.643319	4.927191	6.228765	6.563381	9.25362	4.250977	4.46792	2.133708	4.783932	4.417697	7.605098
"ENSMUSG00000031982"	1.035166	0.909796	0.465925	2.9665	1.375375	2.372976	3.317163	3.699613	1.276576	2.287799	3.588052	5.024923
"ENSMUSG00000031983"	0.582722	1.557984	2.458701	11.494622	12.089455	12.442687	9.517665	6.488543	2.378517	2.388123	4.883753	4.847267
"ENSMUSG00000032714"	0	0	0	9.040017	7.808853	7.134614	10.254272	5.413988	2.052026	5.670105	5.347909	10.03244
"ENSMUSG00000032788"	9.328965	28.772064	27.741213	6.23625	5.94861	4.794621	2.976322	1.435917	0.413797	0.641428	1.945513	3.55401
"ENSMUSG00000033105"	0.260663	1.212387	1.171848	3.810143	3.073682	3.840417	2.264003	1.234532	0.357576	0.381586	0.390239	1.427338
"ENSMUSG00000033111"	3.414993	4.795578	10.680516	15.582719	16.267107	14.27008	6.022503	3.973553	1.979645	4.758516	7.529358	9.595531
"ENSMUSG00000033249"	0.258709	0.132586	0.737386	1.564884	1.799051	2.37433	0.331209	0.677249	0.233383	0.38236	0.214431	0.109649
"ENSMUSG00000033255"	0	0.146677	0.330758	0	0	0.003497	0	0	0.005952	0	0	0
"ENSMUSG00000033282"	0.481261	1.064976	2.186895	4.506398	4.747983	5.73197	2.211027	4.212081	1.517411	1.580907	2.742179	3.193864
"ENSMUSG00000033409"	0	0	0	0	0	0	0	0	0	0	0	0.421444
"ENSMUSG00000033427"	0.008711	0	0	0.060274	0.018131	0	0	0.037786	0.012424	0.014444	0.034088	0.151586
"ENSMUSG00000033430"	1.08497	1.840944	2.745406	4.076304	4.613897	3.307066	4.300937	2.575254	1.122538	3.21104	2.81752	4.791974
"ENSMUSG00000033624"	1.990297	4.221111	4.554488	8.406637	9.322241	7.125248	7.069841	4.975046	2.037685	4.850242	4.004932	4.780819
"ENSMUSG00000033658"	0.765529	2.066644	2.198946	5.314241	4.75116	3.775546	1.784153	3.054248	1.115821	0.998849	2.395989	2.837041
"ENSMUSG00000033732"	4.36915	11.926901	11.34604	23.315348	14.492105	19.499918	12.808525	26.986443	8.739779	11.745246	24.788652	27.501131
"ENSMUSG00000033763"	0.228054	1.047364	1.572886	7.269059	10.226648	14.486818	19.245409	18.84066	7.079827	7.18542	3.00809	6.670968
"ENSMUSG00000034105"	0.459562	1.026951	3.68073	2.63027	1.582207	1.988883	0.823993	0.51842	0.24829	0.579254	0.600561	0.729745
"ENSMUSG00000034112"	0.111025	0.234022	0.845786	0.32322	0.830216	0.102054	0.06561	0.044452	0.04919	0.011026	0.014067	0
"ENSMUSG00000034235"	0.553645	1.279555	1.88274	4.28043	3.979331	2.730145	5.567209	2.903517	1.107635	2.342862	3.216853	4.371732
"ENSMUSG00000034308"	0.371659	0	0.987547	0	0	1.00751	1.963481	0	0.023535	0.234124	0	0.427604
"ENSMUSG00000034330"	6.344553	20.078617	32.830902	0.234187	0.143369	0.232559	0	1.19528	0.13477	0.52366	1.307875	0.836634
"ENSMUSG00000034390"	13.736857	29.296732	41.756264	22.347315	17.984272	21.712898	4.934167	9.361183	3.835841	23.006468	37.703686	35.572777
"ENSMUSG00000034416"	0.268086	1.057411	1.568447	0	0	0	0	0	0	0	0	0
"ENSMUSG00000034424"	3.531373	11.529277	12.320961	11.274323	10.088197	7.289091	3.613252	11.802966	3.189257	0.518129	10.502563	7.30933
"ENSMUSG00000034453"	2.284071	6.449367	10.007793	6.136281	4.45581	6.33322	3.120795	6.95349	2.04864	3.142595	6.231179	7.423865
"ENSMUSG00000034467"	0	0	0	0	0	1.716064	0	0	0.10045	0	0	0
"ENSMUSG00000034560"	10.207221	24.904192	30.170992	21.490152	19.913218	23.174843	9.954147	11.170762	3.981851	8.733116	10.914726	15.480403
"ENSMUSG00000034602"	13.861999	29.034792	33.486771	47.135994	41.919983	39.377983	25.093779	22.026457	11.970489	19.319956	18.23307	35.064758
"ENSMUSG00000034612"	0.290033	1.831472	2.603885	2.883245	3.421238	3.146288	1.471853	3.132398	2.639334	3.696971	5.289902	5.570307
"ENSMUSG00000034620"	2.324977	7.047952	3.801014	15.167978	11.01041	11.665347	8.042812	2.860974	2.197781	9.456496	3.725511	8.050976
"ENSMUSG00000034656"	0.114655	0.457854	0.516454	8.344703	11.183546	9.446576	3.289657	0.674616	0.103903	0.059141	0.219462	0.827141
"ENSMUSG00000034667"	3.138913	7.76173	7.525045	11.426471	10.843999	9.413154	4.639729	8.961617	3.211119	5.854627	10.662216	11.939013
"ENSMUSG00000034748"	0.706518	0.611128	2.211333	3.267449	1.901136	3.606757	1.518602	3.03705	0.52848	1.220686	1.638177	1.501472
"ENSMUSG00000034781"	0.737583	1.051411	1.147099	10.195202	10.151917	11.940664	9.195553	6.296086	2.642072	13.269321	11.592574	16.625214
"ENSMUSG00000034863"	0.558034	2.404122	1.625863	5.138292	4.501117	3.654284	2.06508	3.664838	1.293712	1.162013	3.065312	3.00039
"ENSMUSG00000034872"	0	0	0.353438	1.061049	1.339444	0.902623	0.107367	0	0.194871	6.432754	2.711432	4.611217
"ENSMUSG00000034902"	9.015045	31.123386	33.079762	9.163105	14.136713	10.776865	7.481976	6.224549	1.817461	15.07495	11.401103	20.05975
"ENSMUSG00000034911"	0.10364	0.457184	1.633312	2.008979	3.368703	2.940536	0.351719	0.913133	0.258468	51.323387	20.247747	28.248341
"ENSMUSG00000035057"	0	0	0	0	0.14525	0	0	0	0	0	0	0
"ENSMUSG00000035151"	2.361917	5.522214	7.208915	9.932167	13.699143	9.770796	5.149749	4.084486	1.813652	4.137238	3.354676	4.907401
"ENSMUSG00000035311"	8.271327	24.939354	27.913454	13.035337	12.303102	12.694842	6.98652	7.423646	2.983426	2.575972	5.50494	7.965069
"ENSMUSG00000035351"	0.795813	3.218448	2.351828	3.944904	4.811053	4.498223	1.118041	4.475265	1.384944	1.462009	5.848155	3.811916
"ENSMUSG00000035383"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000035529"	2.441603	7.712856	8.376932	9.132591	10.900874	9.043084	6.108468	7.453826	2.898175	6.802635	10.236512	15.81489
"ENSMUSG00000035559"	2.842356	6.895579	15.657495	14.195795	19.67676	16.493803	10.322991	5.033699	1.989782	6.176699	5.843113	11.503917
"ENSMUSG00000035569"	13.922736	35.285667	46.288784	34.203827	35.642189	35.522305	28.570107	36.853382	16.359764	20.352043	25.15765	37.524723
"ENSMUSG00000035620"	2.337583	4.574341	6.88856	7.984676	9.24858	10.024461	8.411422	7.41672	3.196136	7.711569	7.086698	11.35052
"ENSMUSG00000035640"	1.810245	6.782559	6.046409	5.219932	4.650496	3.45671	2.603495	1.156589	2.026763	1.399287	1.295041	2.013305
"ENSMUSG00000035681"	0	0	0	1.190619	1.655941	0.868446	0	0	0.013881	0.432186	0	0.396645
"ENSMUSG00000035722"	1.322834	3.042306	5.329268	1.89465	1.447306	1.911731	2.53725	2.487998	1.330853	3.962562	3.087202	5.984655
"ENSMUSG00000035745"	0.252899	0.711249	0.785536	0.663689	0.449862	0	0.592379	0.846789	0.229603	0	0.586244	0.862397
"ENSMUSG00000035759"	1.62532	4.473347	6.712235	2.287134	3.0632	2.364722	0.455557	0.77148	0.33524	1.481132	0.994939	1.530703
"ENSMUSG00000035773"	0	0	0	1.098381	0.88992	0.961399	0.363022	0	0	0	0	0
"ENSMUSG00000035864"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000035873"	0	0	0	1.291522	0.893844	0.84938	9.608317	0.903893	0.373164	6.025741	3.339999	10.322584
"ENSMUSG00000035963"	0	0	0	0.260062	0	0.125775	0	0	0	0	0	0
"ENSMUSG00000036099"	1.412042	2.207295	2.152157	3.214007	4.491953	4.56317	5.108522	5.996432	1.925544	3.506595	5.265102	4.720456
"ENSMUSG00000036120"	1.478939	4.557372	3.526195	4.26827	3.455534	4.053075	5.888841	2.174933	0.91363	1.795079	2.88167	4.240817
"ENSMUSG00000036270"	1.963735	4.426603	6.647334	7.570398	10.491469	8.394759	7.131684	7.747779	2.941399	6.433415	8.021204	9.978315
"ENSMUSG00000036446"	0.666056	0	0	1317.575317	1196.812134	1160.315674	2.757551	0.876694	0.144209	0	4.90433	13.818518
"ENSMUSG00000036478"	19.08259	50.665829	47.244541	22.467106	22.792068	28.874605	31.521976	20.453779	8.583777	36.788506	32.776062	50.588451
"ENSMUSG00000036499"	8.985854	25.446369	21.033587	23.117006	33.456112	21.889227	18.647375	10.690544	3.761415	11.523175	11.51554	22.343163
"ENSMUSG00000036564"	0	0.802205	0	17.839672	12.162768	10.837741	2.870187	2.13769	1.136876	0	1.034417	0.724683
"ENSMUSG00000036672"	0.778967	2.178457	3.048439	1.407638	0.84058	2.745729	0.854954	5.265842	1.214647	1.72832	6.376355	4.925662
"ENSMUSG00000036676"	2.975965	6.153923	6.559487	15.193557	15.503121	15.993161	10.251914	11.788527	3.982427	9.9241	16.580406	18.287537
"ENSMUSG00000036712"	4.358963	14.179481	20.07642	7.007924	6.653293	7.47694	8.216948	15.617064	4.548908	6.993682	8.509601	9.362467
"ENSMUSG00000036879"	3.839687	8.613702	11.58934	9.446561	6.478893	11.475019	7.182264	7.468128	3.028821	5.751873	5.271873	8.606234
"ENSMUSG00000036902"	0	0	0	0.580337	1.225957	1.018452	0.447579	0.266821	0.170892	0.852394	2.550472	1.155455
"ENSMUSG00000036990"	4.595849	11.824293	10.036484	13.35288	17.187517	9.419344	11.163403	16.134628	4.956886	13.319606	16.96937	23.529345
"ENSMUSG00000037022"	0.651638	1.567732	0.907615	2.950264	3.800432	3.021777	1.451644	2.090512	0.970722	2.622823	2.442503	2.506055
"ENSMUSG00000037134"	2.704043	8.293889	8.933441	7.46825	5.991361	4.979228	5.062852	3.381461	1.193253	3.945969	3.180175	4.911863
"ENSMUSG00000037148"	7.553214	15.348739	16.066612	16.949989	17.828833	19.407133	28.395563	6.717717	2.583623	4.232917	4.526221	9.310542
"ENSMUSG00000037214"	0.697663	1.379173	2.191397	3.001184	3.650397	1.845297	1.50692	3.118642	0.970628	2.735857	1.615841	2.828901
"ENSMUSG00000037234"	10.568625	44.833847	41.841934	54.974239	59.218018	58.476688	50.191528	41.245811	13.878189	43.483009	44.333675	66.902832
"ENSMUSG00000037260"	4.398573	7.073005	15.174746	19.391235	16.162098	13.522581	6.004362	5.365975	1.980061	4.868639	4.612743	8.803121
"ENSMUSG00000037296"	1.478629	3.295704	3.408392	5.712421	4.416531	8.116651	2.507162	6.762201	2.050102	2.673437	3.669467	4.66648
"ENSMUSG00000037415"	1.969063	6.925025	9.043336	5.052452	4.851002	5.329942	3.482055	3.453561	1.471992	3.434573	4.105371	5.226185
"ENSMUSG00000037437"	0	0	0.355256	1.010878	2.208832	0.840988	0.075888	0	0.331726	0	0	0.512347
"ENSMUSG00000037656"	0.558757	1.283362	1.452911	5.968475	5.844483	6.973089	13.85096	4.734383	2.316983	2.754279	7.337536	7.251505
"ENSMUSG00000037852"	0	0.294211	0	6.416826	8.275356	5.620826	88.71402	8.20642	2.403259	6.980439	9.741477	18.285324
"ENSMUSG00000037876"	46.248962	106.811699	98.442406	87.856659	116.266052	89.481232	51.363964	51.1301	24.761728	37.772713	45.243336	70.432671
"ENSMUSG00000037993"	2.584015	8.191072	9.098275	4.509735	2.907136	3.604399	3.472762	6.003178	1.739977	4.473292	6.702675	7.585289
"ENSMUSG00000038005"	5.236783	19.974691	17.046141	11.964621	11.728104	6.411059	13.05646	18.792707	7.338159	9.651464	17.195908	20.963978
"ENSMUSG00000038143"	0	0	0	12.06656	10.096263	10.102877	2.537011	1.047279	0.377512	21.878136	19.794174	16.307379
"ENSMUSG00000038225"	2.07106	3.084153	4.684283	3.005794	5.503875	4.646721	1.747707	2.35311	1.022111	1.668388	3.252672	2.234273
"ENSMUSG00000038250"	6.087365	15.837378	17.093582	6.988448	7.712036	7.525733	5.334144	6.217168	2.408308	5.610909	8.895937	11.926023
"ENSMUSG00000038291"	0.886086	3.538851	2.554758	3.829857	3.600739	5.766967	4.327787	3.850722	1.067541	5.862422	6.67854	6.799488
"ENSMUSG00000038398"	2.681966	6.729322	6.434104	8.002267	6.903988	8.263467	5.852399	6.200269	2.266477	3.988038	7.020436	10.609351
"ENSMUSG00000038416"	4.100101	6.632966	11.332844	34.416897	34.229813	29.330338	9.041871	18.183731	7.650131	6.949769	17.269657	17.407749
"ENSMUSG00000038457"	0.265559	0	0	3.029513	2.179565	1.260661	3.284388	0.338519	0.256846	15.637497	17.009506	18.692154
"ENSMUSG00000038508"	20.970299	68.085526	39.932018	0	0	1.273882	0	3.820953	0.182792	0	3.354765	4.326638
"ENSMUSG00000038515"	1.429626	7.203428	13.03817	3.720195	3.351268	3.881381	2.246861	4.01264	1.200549	0.674868	0.958322	2.251237
"ENSMUSG00000039081"	0.363409	1.398184	0.839059	8.402478	12.413027	11.266859	5.409058	2.119205	0.750671	1.834699	1.623171	2.567326
"ENSMUSG00000039470"	0	0.334432	0.371846	0	0	0.470266	1.288071	3.313956	0.801513	4.08495	5.65865	8.104192
"ENSMUSG00000039509"	0.944642	2.966531	2.861455	3.917374	3.393688	2.99506	2.729682	4.950024	1.458299	2.199512	3.351526	4.623206
"ENSMUSG00000039620"	0	0	0	0.697306	0	0.530088	0.752923	0	0.266766	0	0	0.527662
"ENSMUSG00000039661"	0	0	0	0	0	0	0.900466	0.273441	0	0.363466	0	0.742152
"ENSMUSG00000039814"	0	0	0	0	0	0	0	0.79223	0.126881	0	0	0.242592
"ENSMUSG00000039878"	0.063028	0	0.328703	1.475933	1.882612	1.952024	0.557079	0.425711	0.466471	0.651214	0	0.524573
"ENSMUSG00000039960"	0.120707	0	1.710043	4.314919	3.580314	2.032248	0.853658	0.645211	0.277371	0	0.305982	0
"ENSMUSG00000039994"	0.188099	0.870035	0.842089	2.292959	2.294283	2.28293	2.38175	3.950459	0.969508	15.251627	14.092965	20.166401
"ENSMUSG00000040009"	0	0	0	0	0	0.500531	1.327049	0	0.103135	0	0	0.29488
"ENSMUSG00000040028"	5.542706	10.352439	16.125092	11.353644	13.155615	18.782303	8.989357	20.274599	6.717495	7.803892	13.818168	18.928925
"ENSMUSG00000040054"	7.24687	15.89197	24.39938	13.007842	13.028759	14.718365	14.611876	15.965652	5.893807	14.276752	13.671102	22.038498
"ENSMUSG00000040195"	0.962119	2.909003	5.267217	8.851281	2.312408	4.99374	4.513373	2.712463	1.158349	5.500387	3.599173	5.253178
"ENSMUSG00000040249"	37.92712	112.663216	161.237579	269.690308	227.185211	233.253677	58.826694	28.249184	13.18037	3.337867	6.560029	14.495806
"ENSMUSG00000040340"	0	0	0	1.117034	1.888885	0.941101	0	0.227219	0.173371	0	0.414901	0.187956
"ENSMUSG00000040396"	2.385455	5.529511	6.388056	7.603678	5.228817	5.891542	6.336318	3.792165	1.592304	3.976717	5.653295	5.717639
"ENSMUSG00000040441"	0.119672	0	0.70124	2.244597	1.471582	1.80335	1.911947	0.510552	0.119923	16.604229	8.545911	20.074427
"ENSMUSG00000040462"	10.461271	24.698378	42.262226	31.066349	30.044975	30.08539	9.854436	7.142428	3.474248	10.289956	11.376686	17.92495
"ENSMUSG00000040502"	0.053804	0	0.374939	1.496651	0	2.457858	0.438248	0.573078	0.249168	0.089577	0.498938	0.562135
"ENSMUSG00000040521"	1.211823	2.492806	2.413418	12.600746	16.204809	9.705932	4.139423	6.283098	3.824449	4.550198	6.621181	9.678916
"ENSMUSG00000041438"	1.473427	7.28469	5.901406	6.60777	5.098886	3.675074	3.613214	8.908237	3.420628	3.164052	11.862397	14.05837
"ENSMUSG00000041515"	19.539454	48.238407	60.045811	5.9006	3.389122	3.929546	3.29917	2.354075	0.404083	4.952499	2.530299	8.04369
"ENSMUSG00000041949"	0.489912	0.665628	0.812971	3.109949	1.996932	2.970376	2.616792	2.30372	0.989751	3.753095	2.092283	3.61951
"ENSMUSG00000042567"	0	0	0	0	0.033745	0.152945	0	0.334573	0.378798	0	0.238815	0.130965
"ENSMUSG00000043051"	1.645091	3.55338	3.90133	0.953203	1.06198	1.411989	0.312325	0.344126	0.027313	2.769443	1.467273	2.510147
"ENSMUSG00000043243"	0.164093	1.121121	1.444822	1.296442	0	0.675895	0.346202	1.334668	0.205553	0.077012	0.200081	0.00229
"ENSMUSG00000043668"	0	0	0	0	0	0	0.146797	0	0.051746	0.165399	0	0.356534
"ENSMUSG00000043822"	0.098221	0	0	7.587971	5.587165	6.360797	6.954597	0.442944	0.107622	0.056436	0.130017	1.20837
"ENSMUSG00000044071"	0	0	0	0	0	0.043824	0	0	0.008235	0	0	0
"ENSMUSG00000044287"	0	0	0	0	0	1.063161	0.153669	0	0.109051	0	0	0
"ENSMUSG00000044433"	0.120416	0.166196	0.2195	2.352688	2.115812	1.91844	0.667778	0	0.06512	0.505587	0.252805	0.438064
"ENSMUSG00000044676"	0	0	0	0	0	0	1.378357	0.254156	0.105409	0	0	0
"ENSMUSG00000045232"	0	0	0	1.43928	1.729367	0	0	0	0	0	0	0
"ENSMUSG00000045246"	0	0	0	0.53071	0	0	0	0	0	0	0	0
"ENSMUSG00000045333"	0	0	0	16.405134	17.074369	13.432467	3.034349	0.801504	0.403896	3.755758	8.541731	6.970981
"ENSMUSG00000046295"	0	0.224348	0.709327	1.382667	0.662443	0.980876	0	1.721155	0.504094	0	0.423152	0.869635
"ENSMUSG00000046354"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000046408"	0.370393	0.946077	1.520509	3.628909	2.955535	1.798631	0.615711	1.164512	0.394122	2.067425	1.371104	3.442344
"ENSMUSG00000046441"	0	0	0	1.616166	0	0	1.084259	0	0.5181	1.020245	1.522529	2.842987
"ENSMUSG00000046707"	4.124998	8.218749	11.9489	8.990115	5.684025	6.779497	5.917596	13.168167	4.881125	8.934439	10.435501	10.83234
"ENSMUSG00000046841"	3.166982	7.642283	11.332211	50.380234	51.745792	50.142773	4.371309	11.695545	5.75381	1.687467	17.126181	17.88373
"ENSMUSG00000046844"	0	0.250129	0	0.938273	5.239114	0.258474	0	0	0.10924	0	0	0
"ENSMUSG00000047495"	0.000245	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000047638"	0	0	0	0.451441	2.31528	0	0.417512	0	0	0	0	0
"ENSMUSG00000047642"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000047986"	0	0	0	0	2.864819	0	1.377397	0	0	0	0	0
"ENSMUSG00000048310"	1.359765	2.848042	4.548655	5.544654	5.398812	7.472136	2.87435	2.272822	0.941424	2.652237	2.422868	3.324995
"ENSMUSG00000048617"	1.024117	2.078506	3.609477	4.907838	9.792484	5.90698	1.053469	0.873252	0.700722	0.716721	2.579385	2.763992
"ENSMUSG00000048701"	3.371339	9.567451	14.342888	28.452991	27.071875	24.030325	9.513371	17.75914	8.95102	9.116346	13.770253	19.373169
"ENSMUSG00000049422"	0.130872	0.840953	0.771535	0.39695	0.165532	0.442265	2.778063	3.906806	0.554924	0.400751	0.489472	0
"ENSMUSG00000049482"	0.474748	1.68773	1.897567	2.081933	2.509886	3.324276	1.348427	1.467688	0.641646	0.870673	2.584134	3.612609
