"gene"	"Young.Resolving-Mac.D7_2"	"Young.Resolving-Mac.D7_1"	"Young.Resolving-Mac.D7_3"	"Young.FAPs.D7_1"	"Young.FAPs.D7_2"	"Young.FAPs.D7_3"	"Young.MuSCs.D7_3"	"Young.MuSCs.D7_1"	"Young.MuSCs.D7_2"	"Young.ECs.D7_2"	"Young.ECs.D7_1"	"Young.ECs.D7_3"
"ENSMUSG00000045065"	4.909525	2.377362	2.686507	0	0	0	0	0	0.05345	8.904911	0	0
"ENSMUSG00000045136"	5.90764	0	2.045488	19.597584	20.66876	33.163784	32.92897	44.239277	65.904495	2.673943	7.303443	6.327729
"ENSMUSG00000045140"	0.826735	1.573047	0.34525	0.854266	0	1.45927	1.514115	2.288976	1.532958	0	0	0
"ENSMUSG00000045287"	0	0	0	1.5272	2.267637	1.685061	1.393091	2.50401	0.723011	0	0.308434	0
"ENSMUSG00000045288"	0	0	0	0	0	0	0	0	0	0	0	0.088247
"ENSMUSG00000045377"	11.935288	8.324193	3.528598	8.805657	14.153605	6.315937	4.194754	5.553997	2.54286	28.385138	33.308651	61.016296
"ENSMUSG00000045410"	1.806091	0.624738	1.100787	4.167862	2.064983	4.231891	5.35073	3.213228	3.322191	0.697383	1.531096	3.322889
"ENSMUSG00000045421"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000045474"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000045508"	0	0	0	0	0	0	0	0.087922	0	0	0	0
"ENSMUSG00000045532"	0	0	0	0	0	0	0	0.978161	0	0	0	0
"ENSMUSG00000045667"	0.427364	0	0	0.542937	0.377601	0.572987	0.812171	0.866462	0	0	0.695828	0.874819
"ENSMUSG00000045767"	13.005712	13.016382	7.436381	19.683817	19.354542	23.533508	24.630175	30.728287	18.938457	17.146194	13.909895	24.740891
"ENSMUSG00000045775"	0	0	0.061344	0	0	0	0	0	0	0	0.356381	0.647873
"ENSMUSG00000045827"	2.53487	1.309093	1.364733	4.836232	7.423384	5.952274	1.182332	2.262711	1.56167	1.059248	6.877075	12.216981
"ENSMUSG00000045915"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000045942"	0.387674	0.119453	0	0	0	0.060486	0	0	0	0.253715	0	0
"ENSMUSG00000046016"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000046159"	0.076428	0.003157	0	0.326501	0	0	0.284003	0.697439	0.008349	9.183417	0.206524	0.388473
"ENSMUSG00000046215"	0	0	0.044321	0.395203	0	0.415015	0	0.017985	0.072209	0	0	0.054335
"ENSMUSG00000046311"	15.139097	11.195843	7.403319	13.238932	10.293828	12.063066	10.415207	11.469239	8.518653	17.161177	6.588139	8.777255
"ENSMUSG00000046351"	5.353972	2.604703	1.322224	4.82985	3.230815	5.781723	5.419577	7.73888	5.273267	4.393775	3.58695	2.992601
"ENSMUSG00000046417"	1.823084	0	0.860954	6.240111	6.242149	6.302206	4.399256	8.046643	3.584079	1.123918	1.893048	1.809163
"ENSMUSG00000046442"	1.178237	0	0.125789	0.425315	0.574889	0.620662	4.961973	4.371112	1.448374	0.751436	2.669607	5.493145
"ENSMUSG00000046490"	0	0	0	0	0	0	0	0	0	0	0	1.19576
"ENSMUSG00000046573"	1.872114	1.470002	0.982101	2.317628	2.768079	2.420448	2.618378	2.449719	2.179339	1.903901	0.499349	0.956376
"ENSMUSG00000046605"	3.512033	3.440523	1.339868	6.369585	4.887856	4.776619	4.706941	4.324128	2.825108	5.057287	1.568641	2.406172
"ENSMUSG00000046634"	0	0	0.00205	0	0	0	0.058861	0.054015	0.045899	0.042854	0	0
"ENSMUSG00000046719"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000046731"	0.789024	0.436298	0.479569	14.495133	13.071291	11.520967	3.736655	3.996386	5.136627	2.619682	2.028383	4.01725
"ENSMUSG00000046756"	6.51333	7.487094	1.695899	3.954342	3.147794	4.072066	5.924971	8.468926	5.158016	1.803055	1.986477	2.859466
"ENSMUSG00000046811"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000046876"	3.945783	3.905621	3.913441	11.621255	11.966733	12.164242	5.788388	5.141404	3.935162	5.205349	10.56118	19.587999
"ENSMUSG00000046909"	3.103923	0.86266	0.508909	1.030136	2.113005	2.625858	2.461318	3.265415	2.031811	0.759904	0.41884	0
"ENSMUSG00000046932"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000046949"	4.994529	5.016823	1.395828	7.402416	6.636094	8.223484	5.914573	4.168424	4.39815	6.09355	2.788374	7.148654
"ENSMUSG00000047040"	1.187984	0	0	0	0	0	0	0	0	8.130141	0	0
"ENSMUSG00000047126"	205.804642	259.026154	100.584839	105.108009	105.865059	106.744736	70.399773	76.786842	80.127808	295.667633	38.372204	91.735886
"ENSMUSG00000047181"	0.258297	0.045777	0.173789	5.19233	6.054715	6.197474	3.226358	4.583441	2.215849	0	0.515003	1.434938
"ENSMUSG00000047197"	0.806627	0.009178	0	1.318179	0.083773	0.666017	0	0.087739	0.08091	0.072309	0	0.427624
"ENSMUSG00000047246"	6.525992	2.112675	1.509581	4.295778	4.396526	3.382331	10.484838	21.92465	14.543656	5.304811	5.07991	11.700586
"ENSMUSG00000047342"	0	0	0	4.538515	1.463733	1.161921	1.500573	0.832665	1.223607	0	0	0
"ENSMUSG00000047511"	1.000748	0.38068	0	0.328604	0	0.39932	0	0	0	0	0.135391	1.975485
"ENSMUSG00000047547"	5.170288	4.020595	1.442035	10.03493	6.233475	8.123257	4.818406	6.108632	2.211117	1.742933	7.452322	9.479196
"ENSMUSG00000047564"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000047702"	0.022604	0.01774	0.005202	0	0.014765	0.046242	0.041236	0.072751	0.001061	0.00732	0.009113	0.012065
"ENSMUSG00000047773"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000047798"	54.296089	52.407345	7.389406	0	0	0	0	0	0	215.6642	0	0
"ENSMUSG00000047842"	0	0.144673	0.213191	0	0	0	0	0	0	0.302579	0	0
"ENSMUSG00000047861"	0	0.035554	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000048070"	0	0	0	0	0	0	0.073199	0.123676	0	0	0	0
"ENSMUSG00000048076"	87.57016	99.247238	28.354548	66.755577	66.691277	68.525146	55.473824	74.731354	57.208996	77.322212	21.618607	52.969193
"ENSMUSG00000048217"	0	0	0	0	0.583014	0.434169	0	0	0.470378	0	0	0
"ENSMUSG00000048264"	0.667248	1.010273	1.192698	10.36046	9.874468	12.058353	9.888237	12.73559	7.835648	0.816751	2.508888	5.171832
"ENSMUSG00000048277"	58.151749	32.98209	23.535854	12.786598	13.156905	12.618273	14.394023	12.325493	10.214342	27.141327	7.011026	13.692986
"ENSMUSG00000048329"	0.502723	0.365613	0.219549	0	0.110622	0.307879	0	0	0	2.406774	0.42429	1.653254
"ENSMUSG00000048368"	0	0	0	12.574494	5.608556	9.342988	2.399999	3.820811	0.828286	0	0.147786	0
"ENSMUSG00000048378"	0	0	0.171584	0	0.077265	0	0	0	0	0	0.352499	2.02797
"ENSMUSG00000048442"	1.467575	0.865112	0	0	0	0	3.261781	3.495949	1.593936	0	0	0
"ENSMUSG00000048445"	0.728023	0.506516	0.264749	1.09199	1.196931	1.157385	1.508034	2.764517	1.072252	3.135412	0.118807	0.333203
"ENSMUSG00000048497"	4.030943	1.959082	1.834721	2.901998	5.736424	7.830605	0.972733	2.404053	2.406419	0	0.594423	3.405052
"ENSMUSG00000048521"	1.962106	0	0	0.878068	1.987917	0.559136	0	0.914364	0	0.847172	0.683178	0
"ENSMUSG00000048728"	0	0	0	1.709866	1.009503	0.630649	1.110144	0.775382	0	0	0	0
"ENSMUSG00000048732"	8.21567	7.55717	3.647193	14.109183	14.094071	15.034722	8.583751	9.791917	6.176579	13.686329	6.566715	10.083601
"ENSMUSG00000048763"	0.369376	1.084326	0.298058	0	0	0	0	0	0	0	4.508917	13.733029
"ENSMUSG00000048807"	2.715874	3.935123	0.673526	3.928938	4.352923	2.41967	1.940559	2.830231	2.198002	2.074342	0.567738	3.514701
"ENSMUSG00000048834"	0	0	0	0	0	0.137333	10.057693	4.473901	0.688605	0	0	0
"ENSMUSG00000048852"	6.753997	0.990772	0.747402	0.44668	0.324033	0.627988	0	0.285503	0.227148	0.74606	0.544995	4.868556
"ENSMUSG00000048878"	34.974606	26.246433	14.718933	16.229111	25.240458	24.632467	17.44347	18.270924	10.922565	117.830719	27.722542	26.71616
"ENSMUSG00000048895"	1.127492	0.726113	0.41377	1.491316	2.49121	1.150229	5.152816	4.650012	4.01214	1.383333	0.756568	2.907628
"ENSMUSG00000048904"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000048919"	0.566487	1.174801	0.507755	0	0	0	0	0	0	80.166328	0	0
"ENSMUSG00000048996"	0	0	0	0	0	0	0	0	0.130249	0	0	0
"ENSMUSG00000049041"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000049103"	264.637054	298.869232	19.0865	0	0.033385	0	0.081852	0.02276	0	28.520554	0	0
"ENSMUSG00000049115"	0	0	0	15.601463	18.297709	17.688663	11.260021	14.262358	2.590315	0	2.173856	0
"ENSMUSG00000049287"	1.014303	0.381823	1.034551	1.777981	0.20768	0.856366	0.288019	2.3328	0.877511	0.268333	0.468735	0.833718
"ENSMUSG00000049291"	0	0	0	0.403497	0	0	0	0	0	0	0	0
"ENSMUSG00000049321"	0	0	0	0	1.781756	0.583924	1.403001	2.678075	1.98481	0	0.7056	0
"ENSMUSG00000049323"	44.403862	36.376949	12.037223	12.085513	14.584727	10.277987	6.810235	9.329531	6.818181	67.008163	3.286074	7.92189
"ENSMUSG00000049336"	0	0	0	0.168063	0.123649	0.062664	0.062028	0	0.043732	0	0.029662	0
"ENSMUSG00000049491"	0.603971	0.059554	0.263891	0	0	0	0	0	0	3.23173	0	0
"ENSMUSG00000049506"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000049539"	14.53744	2.593579	3.494843	2.791717	5.243847	4.687571	54.026405	65.281441	82.343781	6.395148	5.128782	20.648104
"ENSMUSG00000049612"	3.511018	5.02773	1.472688	3.002968	2.809456	3.327786	3.980534	6.152861	3.555973	7.9169	0.928525	3.130173
"ENSMUSG00000049625"	36.247616	14.11782	11.009523	0	0	0	0	0	0	2.753901	0	0
"ENSMUSG00000049659"	38.255573	30.568926	14.070459	9.658921	10.697109	9.258861	13.117325	13.600683	9.48522	43.375275	7.125786	12.924249
"ENSMUSG00000049680"	2.883149	2.869735	2.298124	6.122184	7.434158	6.674756	4.100775	5.242963	3.280121	1.723214	2.468279	2.289694
"ENSMUSG00000049721"	0	0	0	0	0	0	0.802419	0.928636	0.186731	0	0	0
"ENSMUSG00000049737"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000049755"	8.028672	4.015862	2.352601	8.724895	10.22313	6.998103	7.414488	10.233368	6.358454	4.258173	5.048812	7.692649
"ENSMUSG00000049800"	10.835388	12.038601	5.473526	10.747755	12.678384	12.47819	8.56264	7.400022	7.892279	19.877676	11.018264	14.077491
"ENSMUSG00000049902"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000049904"	0	0.809241	0.180838	1.015761	0.455253	2.962772	0.589757	0.828191	0.973633	0	0.318319	0.358998
"ENSMUSG00000049928"	1.716495	3.75483	1.118877	4.59702	2.587027	2.494965	0	0	0.154632	0.337742	0	0
"ENSMUSG00000050002"	11.845312	7.276376	3.935147	7.266749	4.801078	5.827112	3.399693	4.274462	3.523329	9.804297	4.802629	5.924604
"ENSMUSG00000050087"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050106"	2.097649	1.105147	0.351478	2.705496	2.383131	2.148353	0.965272	1.129713	0.639188	2.220064	2.954499	6.774932
"ENSMUSG00000050107"	1.227308	0.515929	0.188066	0.175244	0.135855	0.158842	0.185551	1.002671	0.615159	2.334638	0.023229	0.813788
"ENSMUSG00000050132"	0	0	0	0.765233	0.611762	1.338472	0.930705	0.429282	0.419444	0	0.172276	0
"ENSMUSG00000050201"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050244"	19.555361	22.566332	4.894618	6.675851	3.746443	6.745423	9.309004	13.001035	8.424261	16.70237	3.424394	8.621439
"ENSMUSG00000050270"	2.326081	1.258068	0.70698	1.788024	1.491276	1.889547	0.952093	1.781134	0.933631	0	1.011227	0.858051
"ENSMUSG00000050295"	0	0.018044	0.007218	3.552798	5.549603	3.776003	1.05038	1.19141	0.469772	0.014282	2.887426	6.110793
"ENSMUSG00000050343"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050345"	0	0	0.787852	0	0	0	0	0	0	0	0.133731	0
"ENSMUSG00000050423"	0	0	0	0	0	0	0.17965	0.473187	0	0	0	0
"ENSMUSG00000050445"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050538"	3.500104	2.99361	0.369581	6.850324	10.674753	11.297006	1.849661	3.458248	2.922885	3.280745	1.783337	5.683549
"ENSMUSG00000050541"	0	0	0	0	0	0	0	0.412872	0.352244	0	0	0
"ENSMUSG00000050567"	11.224762	9.008093	3.376191	9.744366	11.239079	9.076651	8.458399	9.836875	6.671914	17.119171	4.690236	10.209155
"ENSMUSG00000050621"	24.951677	18.869408	11.007667	19.341766	19.532658	19.7302	20.814363	12.938433	19.77895	20.828588	4.916032	21.589634
"ENSMUSG00000050627"	4.731589	3.98665	1.713564	2.564351	4.844668	4.177743	3.458602	5.039878	4.617533	9.936311	2.374792	5.15134
"ENSMUSG00000050628"	12.439778	11.321639	4.761178	9.370862	8.049563	6.120833	7.228286	9.270112	4.564403	17.996807	3.715343	13.877392
"ENSMUSG00000050675"	1.25342	0.979356	0.427668	4.817328	5.285961	4.523186	2.261628	3.199587	1.93913	2.361713	0.44451	4.354138
"ENSMUSG00000050763"	0.376115	0.054169	0	0	0	0	0.164153	0	0.012323	0	0.197431	0.303274
"ENSMUSG00000050799"	0.15885	0.150641	0	0.029753	0.346176	0	0.560178	0.704867	0.613709	0.025209	0.008598	0.021017
"ENSMUSG00000050830"	0	0	0	0	0	0	0	0	0.010908	0	0	0
"ENSMUSG00000050860"	0.982146	0.329059	0.039268	0	0	0	0	0.689843	0.00535	13.078368	1.484182	0.610883
"ENSMUSG00000050876"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050910"	0.061976	0	0	24.579575	23.926226	18.638748	7.135169	6.981349	4.659955	0	1.662711	11.810468
"ENSMUSG00000050944"	0	0.474225	0	0.783267	0.404065	0.27614	2.754196	2.054079	1.548519	1.122836	0.149982	0.25686
"ENSMUSG00000050954"	1.734645	0.765281	0.768729	7.125507	4.064876	6.732958	2.308568	3.445396	1.531128	0.460143	2.634979	4.768114
"ENSMUSG00000050965"	0.067144	0.079642	1.132576	13.341433	13.203968	15.009362	3.362768	3.543479	1.951856	0.11597	0.478839	0.976864
"ENSMUSG00000051029"	0	0	0	0.484515	0	0.385204	0	0	0	0	0	0
"ENSMUSG00000051043"	1.305193	0.346106	1.214458	0	0.502998	0.853209	8.394054	9.701042	4.228123	1.096083	0.824038	0.999018
"ENSMUSG00000051054"	0	0.076423	0	0.085135	1.347476	0.962158	0.762925	1.249422	0.357949	0.1013	0	2.527199
"ENSMUSG00000051062"	0.044179	0	0.083919	0.006062	0.296758	0.033631	0.00626	0.032658	0.04832	0	0.010803	0.115444
"ENSMUSG00000051232"	7.067492	6.041592	2.20647	2.29315	3.046672	2.739583	3.584998	3.061097	4.071498	4.891038	1.615906	4.301192
"ENSMUSG00000051258"	0	0	0	0	0	0	0	0.003173	0	0	0	0
"ENSMUSG00000051355"	8.926858	3.316429	1.903422	6.69519	3.249478	7.555203	2.341091	12.538293	6.775769	2.144024	2.060607	2.070108
"ENSMUSG00000051427"	0.249006	0.729688	0.23183	5.191062	5.005116	5.659519	2.900956	3.395906	2.94905	0.970829	3.130223	3.62632
"ENSMUSG00000051452"	0	0	0	1.128956	0	0	0	0	0	0	0	0
"ENSMUSG00000051455"	0	0	0	0.336712	0	0.1706	0.194784	0	0.071164	0	0	0
"ENSMUSG00000051481"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000051510"	14.296199	16.364143	5.239464	8.274443	7.633455	10.652201	11.865491	13.009275	9.487273	11.899641	2.316436	4.499414
"ENSMUSG00000051627"	0	0	0	0	0	0	0	0	48.041653	0	0	0
"ENSMUSG00000051650"	13.806666	4.251915	7.490568	5.640038	2.92646	8.015317	0.503111	4.177747	0.325718	9.880182	3.346412	4.670573
"ENSMUSG00000051748"	0	0	0	0	0	0	0	0	0	23.675428	0	0
"ENSMUSG00000051790"	0.27765	0.406364	0.237422	19.803522	22.002678	19.456638	10.348526	9.892806	5.599627	0	1.139335	5.354494
"ENSMUSG00000052087"	7.763508	9.528324	1.272436	0.223545	0.525952	0.189111	0.228001	0.300859	0.344942	18.265991	0.032269	0.534714
"ENSMUSG00000052180"	0	0	0.160773	2.24987	0.697919	2.365254	0.452378	0.209846	0.506875	0	0.142792	0.688446
"ENSMUSG00000052298"	70.81543	46.394241	26.70281	12.836717	10.155148	9.017073	22.90551	27.155069	14.882463	45.711369	16.196936	21.722916
"ENSMUSG00000052336"	57.528149	26.202705	32.310116	0	0	0	0	0.013032	0	6.472017	0	0
"ENSMUSG00000052373"	0	0	0	0.284068	0.63708	0.228026	0.262839	1.042603	0.1015	0	1.733365	2.14328
"ENSMUSG00000052374"	0	0	0.197162	0.728482	0.480141	0.568504	18.513079	16.793461	2.606349	0	0.104869	0.088793
"ENSMUSG00000052563"	0	0	0	0	0	0	0	1.001871	0.276828	0	1.849938	3.252021
"ENSMUSG00000052565"	2.380926	0.642148	1.070387	2.142323	2.248561	1.98967	6.264952	11.501497	7.902073	1.591054	1.689171	5.923366
"ENSMUSG00000052957"	0.114912	0	0.123568	53.424591	64.500763	66.365685	25.300682	20.303556	10.162189	0.112516	0.784014	0.361097
"ENSMUSG00000053101"	42.133896	28.190044	1.456298	0	0	0	0	0	0	15.432987	0	0
"ENSMUSG00000053113"	29.040962	32.264603	14.720814	94.966438	109.141083	65.310707	97.373802	81.818909	30.440447	105.920746	10.946951	38.035469
"ENSMUSG00000053519"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000053574"	0.10188	0.087158	0.055008	0.170149	0.162983	0.632682	0	0.26196	0.403175	0.821319	0.214932	0
"ENSMUSG00000053797"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000053838"	7.212255	7.211387	3.784204	9.43838	9.675093	8.512836	10.361438	12.046828	5.901108	8.29555	6.627423	10.25558
"ENSMUSG00000054021"	1.563609	2.512796	0.421425	7.20818	6.145545	6.154405	5.861364	8.946442	5.957755	2.942085	1.882033	8.715156
"ENSMUSG00000054079"	9.670458	11.999653	2.650957	6.15593	3.597591	3.976068	5.655545	9.727676	7.068271	10.701633	1.668358	4.978975
"ENSMUSG00000054404"	126.669937	106.580612	19.973494	48.053665	37.851753	47.128696	5.022486	10.844135	1.987155	66.737206	64.460968	98.897018
"ENSMUSG00000054406"	0.165129	0	0.155519	0	0	0.054551	0	0	0	0.267074	0	0
"ENSMUSG00000054517"	7.275784	4.538217	3.250407	2.634306	1.722345	3.174773	1.65493	3.508474	2.026919	1.49702	2.859971	6.938032
"ENSMUSG00000054519"	0.72574	0.356131	0.16625	3.136611	2.792133	3.267481	1.467647	2.193994	1.018185	0.731982	1.280827	1.69296
"ENSMUSG00000054871"	0.095157	0.026718	0.013511	1.710366	1.085635	1.659838	0.234709	0.391456	0.37123	0	0.29752	0.215902
"ENSMUSG00000054890"	0	0	0	0	0	0	0	0	0.018886	0	0	0
"ENSMUSG00000054931"	0	0	0	0	0	0.487396	0	0.225452	0.112089	0	0.111393	0.701955
"ENSMUSG00000055137"	0.977436	0.651409	0.183687	3.469654	2.522374	3.368852	0.342209	1.563048	0.702117	0	0.259337	1.767815
"ENSMUSG00000055333"	0	0	0	0	0	0.10909	0.021329	0	0	0	0	0
"ENSMUSG00000055360"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055415"	0	0	0	0	0	0	0	0.123733	0	0	0	0
"ENSMUSG00000055546"	0.10268	0	0.102751	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055609"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055775"	0	0	0.385202	0.631404	0.272883	0.189342	9.306054	10.213659	2.528042	0	0	0.210171
"ENSMUSG00000055805"	50.448978	56.880833	12.834182	1.812711	1.487011	1.549567	1.150631	2.141779	1.857511	103.629158	10.665205	15.923314
"ENSMUSG00000055937"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056008"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056158"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056342"	25.656538	32.392406	10.2824	38.984596	37.229549	35.511196	38.301212	44.366547	33.608742	44.698498	20.651075	37.307232
"ENSMUSG00000056427"	0.018933	0	0.062592	54.02898	49.145153	57.447163	6.910778	6.227732	1.969846	0.022033	2.14253	0.765272
"ENSMUSG00000056457"	0	0	0	10.742385	8.113227	6.924667	2.837347	2.409916	1.084141	0	5.745272	11.685874
"ENSMUSG00000056564"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056579"	55.469425	51.044048	20.643522	61.364506	65.445152	60.856457	39.657143	40.233795	30.031908	123.749619	21.223623	41.900475
"ENSMUSG00000056598"	0	0	0	0.323707	0	0.372416	0.304363	0.162807	0.289176	0	0.129403	0.221952
"ENSMUSG00000056648"	0	0	0	0	0	0	0	0	0	0	0.733653	2.86583
"ENSMUSG00000056728"	0	0	0	0.900178	0	0	0	0	0	0	0	0
"ENSMUSG00000056752"	0	0	0	0.086219	0.112221	0.139866	0	0.054396	0	0.827669	0.046812	0
"ENSMUSG00000056880"	0.393118	1.049504	0.063859	0	1.171958	1.049679	0.8737	0.781624	1.227875	0	0	0.828695
"ENSMUSG00000056895"	1.54829	0.092127	0.529403	0	0	0	0.10726	0.389007	0.278486	0	0.19569	0.626309
"ENSMUSG00000056938"	1.366843	0.60313	0.543512	4.402286	10.471239	8.634645	1.181403	2.49944	1.775931	0.845934	2.778458	4.501049
"ENSMUSG00000057003"	0.124702	0.180564	0.983871	1.247322	0.97808	1.257505	31.2068	18.482063	0.734502	0.221731	0.678169	0.250657
"ENSMUSG00000057054"	1.084476	0.397047	0.504482	0.913678	1.762255	1.281038	0.193703	0.638092	0.718602	1.645062	0.407801	0
"ENSMUSG00000057058"	0	0	0.114104	0	0.469844	0.298192	0	0	0	0	0	0.251141
"ENSMUSG00000057069"	27.324038	31.792988	11.770678	2.742676	1.989412	5.808201	2.39081	2.3673	2.089575	27.502466	1.126495	5.590593
"ENSMUSG00000057113"	164.036469	171.288559	67.199677	216.783752	214.323853	211.600433	275.928253	254.420074	352.593048	92.542267	27.484962	143.174149
"ENSMUSG00000057135"	28.958654	6.624242	5.688108	0	0	0	0	0	0	42.037785	0	0
"ENSMUSG00000057181"	2.30332	2.452024	1.301612	6.727297	5.436582	5.545046	4.89884	5.455924	3.912634	1.633269	1.734876	2.938408
"ENSMUSG00000057286"	0.543876	0	0.134033	2.141419	1.536469	2.319981	4.147427	5.24578	2.807405	0	8.70752	10.661357
"ENSMUSG00000057322"	413.504486	352.061462	142.378113	287.604553	334.001343	326.229553	253.274139	255.504181	267.606049	174.660309	64.542694	209.669678
"ENSMUSG00000057534"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000057554"	49.351166	42.122734	14.151933	14.182183	15.513396	14.247353	9.107714	11.848001	9.092286	17.993456	8.512442	22.891371
"ENSMUSG00000057594"	5.611143	5.075759	1.369848	6.591279	5.374866	7.676562	2.699858	4.159299	3.795261	0.882594	1.605861	2.705341
"ENSMUSG00000057654"	0.023433	0	0	0	0	0	0.012541	0.015838	0	0.071479	0	0
"ENSMUSG00000057674"	0	0	0	0	0	0	0.34057	0	0	0	0	0
"ENSMUSG00000057890"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000057895"	0	0	0	3.12274	1.252206	1.87757	2.364818	1.894758	2.253284	0	1.334341	0
"ENSMUSG00000057948"	6.400499	4.727462	1.931677	0.82848	0.727866	0.81527	0.583474	0.714733	0.317057	5.456496	0	1.118106
"ENSMUSG00000057967"	0	0.379395	0	9.920341	7.655416	12.482302	0	2.055423	0.641385	0	0	0
"ENSMUSG00000058163"	46.560268	22.204485	9.114983	0	0.390137	0.295823	0	0.505759	0.181204	4.354839	1.097048	3.250269
"ENSMUSG00000058275"	0.392665	0.152833	0.020286	0.098878	0.033188	0.364124	0	0.098783	0	0.176702	0	0
"ENSMUSG00000058287"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000058385"	30.870937	11.309141	6.814625	8.870246	13.245676	8.924545	63.58902	97.482109	82.406136	13.942819	2.180924	37.614586
"ENSMUSG00000058546"	415.619232	471.778046	162.042603	430.502502	461.621185	456.211243	438.353607	435.216095	458.431366	194.475128	83.093666	304.945557
"ENSMUSG00000058569"	30.349762	29.71316	9.235004	42.905697	50.269295	52.823051	21.458448	25.666761	20.372723	16.306311	7.203907	17.226618
"ENSMUSG00000058725"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000058773"	13.047313	4.228598	4.285147	1.550931	8.657238	4.246865	47.752735	82.759308	74.630577	5.215203	0.492791	25.836103
"ENSMUSG00000059248"	28.927116	35.46534	7.932737	17.152847	23.111557	16.183605	28.889748	41.101067	38.611084	14.120731	9.724141	27.01687
"ENSMUSG00000059279"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000059395"	0.036366	0.125301	0	0.569094	0.410711	0	0.180477	0.04174	0.213436	0	0.275463	0.105086
"ENSMUSG00000059397"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000059439"	9.122511	3.885113	4.244899	10.117845	8.578063	7.030277	10.292382	12.435979	8.51901	14.538702	6.175622	11.225011
"ENSMUSG00000059474"	36.935101	27.750244	12.65886	22.654016	21.10923	20.046801	29.389313	29.255636	20.248789	65.143959	6.614018	22.543921
"ENSMUSG00000059504"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000059534"	52.162037	42.575893	19.546404	30.892864	27.453665	33.20195	40.666248	52.556206	51.107441	28.735245	7.789434	30.29376
"ENSMUSG00000059610"	0.265212	1.794365	0.08324	0	0	0	0	0	0	59.405563	0	0
"ENSMUSG00000059729"	0.026501	0.012052	0.007566	0.021929	0.048119	0.063743	0.047429	0.056277	0.033416	0.016994	0.01802	0
"ENSMUSG00000059796"	338.243774	419.221313	108.417587	151.106873	125.548782	157.891098	183.471405	192.636169	182.765839	285.499603	70.634132	141.120209
"ENSMUSG00000059864"	0	0	0.037057	0.158064	0.373	0.803721	0.199734	0.320423	0.058255	0.295786	0.020606	0.90721
"ENSMUSG00000060024"	0	0	0	0	0	0.008939	0	0	0	0	0	0
