"","id","symbol","day","type","baseMean","meanCountNormalizedYoung","meanCountNormalizedOld","padj","log2FoldChange","nbDayDE","CombiDayDEG","NbUpDown","CombiDaysUpDown","GeneDayType"
"139","ENSMUSG00000034810","Scn7a","D0","FAPs",6599.67483842955,5515.0916,7684.2581,"2.8374e-04",0.4384,2,"D0.D7","2_UP.","D0_UP.D7_UP","Scn7a_D0_FAPs"
"140","ENSMUSG00000044647","Csrnp3","D0","FAPs",17.7904446398331,33.6546,1.9263,"1.3209e-04",-3.7303,1,"D0","1_DOWN","D0_DOWN","Csrnp3_D0_FAPs"
"141","ENSMUSG00000048327","Ckap2l","D0","FAPs",44.3230959228066,77.1764,11.4698,"4.8376e-06",-2.5223,1,"D0","1_DOWN","D0_DOWN","Ckap2l_D0_FAPs"
"142","ENSMUSG00000055653","Gpc3","D0","FAPs",2308.84992190501,1847.8829,2769.817,"1.9036e-02",0.4858,3,"D0.D4.D7","1_UP.2_DOWN","D0_UP.D4_DOWN.D7_DOWN","Gpc3_D0_FAPs"
"143","ENSMUSG00000075015","Gm10801","D0","FAPs",24.1276519813933,44.202,4.0533,"5.4295e-03",-0.0736,1,"D0","1_DOWN","D0_DOWN","Gm10801_D0_FAPs"
"144","ENSMUSG00000075224","Lrrc55","D0","FAPs",270.043157655953,340.7465,199.3398,"1.4437e-02",-0.6369,1,"D0","1_DOWN","D0_DOWN","Lrrc55_D0_FAPs"
"145","ENSMUSG00000075256","Cerkl","D0","FAPs",36.2139166337145,18.2128,54.215,"2.6525e-02",1.254,1,"D0","1_UP.","D0_UP","Cerkl_D0_FAPs"
"146","ENSMUSG00000025268","Maged2","D0","FAPs",597.148563329572,704.4545,489.8427,"3.5286e-03",-0.4598,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Maged2_D0_FAPs"
"147","ENSMUSG00000027715","Ccna2","D0","FAPs",69.7957812964405,102.4328,37.1587,"4.4880e-03",-1.2284,1,"D0","1_DOWN","D0_DOWN","Ccna2_D0_FAPs"
"148","ENSMUSG00000027765","P2ry1","D0","FAPs",1155.77865724881,951.0309,1360.5264,"5.6344e-04",0.4699,2,"D0.D7","2_UP.","D0_UP.D7_UP","P2ry1_D0_FAPs"
"149","ENSMUSG00000027827","Kcnab1","D0","FAPs",313.626032708802,216.2264,411.0256,"6.4156e-05",0.8554,2,"D0.D2","2_UP.","D0_UP.D2_UP","Kcnab1_D0_FAPs"
"150","ENSMUSG00000027864","Ptgfrn","D0","FAPs",2924.04542236435,3373.4323,2474.6585,"1.2480e-03",-0.4027,1,"D0","1_DOWN","D0_DOWN","Ptgfrn_D0_FAPs"
"151","ENSMUSG00000028005","Gucy1b1","D0","FAPs",111.138574468592,147.0764,75.2008,"3.0455e-02",-0.7457,1,"D0","1_DOWN","D0_DOWN","Gucy1b1_D0_FAPs"
"152","ENSMUSG00000028007","Snx7","D0","FAPs",255.842920254045,318.3687,193.3171,"1.9036e-02",-0.5898,1,"D0","1_DOWN","D0_DOWN","Snx7_D0_FAPs"
"153","ENSMUSG00000028036","Ptgfr","D0","FAPs",250.01923871858,159.0002,341.0383,"1.6126e-05",1.0227,2,"D0.D2","2_UP.","D0_UP.D2_UP","Ptgfr_D0_FAPs"
"154","ENSMUSG00000028068","Iqgap3","D0","FAPs",42.7622491326154,73.6332,11.8913,"6.0521e-05",-2.3722,1,"D0","1_DOWN","D0_DOWN","Iqgap3_D0_FAPs"
"155","ENSMUSG00000028175","Depdc1a","D0","FAPs",8.66885060276259,16.8172,0.5205,"1.3495e-02",-0.0594,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN","Depdc1a_D0_FAPs"
"156","ENSMUSG00000028364","Tnc","D0","FAPs",477.244479471387,857.1182,97.3707,"9.0229e-05",-2.8497,1,"D0","1_DOWN","D0_DOWN","Tnc_D0_FAPs"
"157","ENSMUSG00000028370","Pappa","D0","FAPs",570.027476805339,724.4882,415.5668,"2.5487e-04",-0.7212,1,"D0","1_DOWN","D0_DOWN","Pappa_D0_FAPs"
"158","ENSMUSG00000031298","Adgrg2","D0","FAPs",339.481618578157,258.4967,420.4666,"1.3911e-02",0.58,1,"D0","1_UP.","D0_UP","Adgrg2_D0_FAPs"
"159","ENSMUSG00000031380","Vegfd","D0","FAPs",107.648565284455,72.3347,142.9624,"2.9338e-02",0.759,2,"D0.D2","2_UP.","D0_UP.D2_UP","Vegfd_D0_FAPs"
"160","ENSMUSG00000034109","Golim4","D0","FAPs",2005.95763529926,2343.4887,1668.4266,"1.0682e-04",-0.4526,1,"D0","1_DOWN","D0_DOWN","Golim4_D0_FAPs"
"161","ENSMUSG00000034349","Smc4","D0","FAPs",267.835194749107,371.6393,164.0311,"7.0467e-09",-1.1274,1,"D0","1_DOWN","D0_DOWN","Smc4_D0_FAPs"
"162","ENSMUSG00000035683","Melk","D0","FAPs",8.90565371127771,17.3053,0.506,"1.0943e-02",-0.0636,1,"D0","1_DOWN","D0_DOWN","Melk_D0_FAPs"
"163","ENSMUSG00000036062","Phf24","D0","FAPs",235.657422903624,139.8394,331.4754,"4.2009e-07",1.1787,2,"D0.D2","2_UP.","D0_UP.D2_UP","Phf24_D0_FAPs"
"164","ENSMUSG00000036334","Igsf10","D0","FAPs",3574.17848358261,4397.1328,2751.2242,"1.5804e-06",-0.6355,1,"D0","1_DOWN","D0_DOWN","Igsf10_D0_FAPs"
"165","ENSMUSG00000039037","St6galnac5","D0","FAPs",100.5005312062,56.4466,144.5544,"2.1841e-04",1.218,3,"D0.D2.D4","3_UP.","D0_UP.D2_UP.D4_UP","St6galnac5_D0_FAPs"
"166","ENSMUSG00000040724","Kcna2","D0","FAPs",282.912143979399,155.0995,410.7248,"3.0054e-07",1.3347,2,"D0.D7","2_UP.","D0_UP.D7_UP","Kcna2_D0_FAPs"
"167","ENSMUSG00000041020","Map7d2","D0","FAPs",19.6005109702579,3.9171,35.2839,"1.4474e-03",2.7212,1,"D0","1_UP.","D0_UP","Map7d2_D0_FAPs"
"168","ENSMUSG00000050141","Fam205c","D0","FAPs",148.217820599749,78.8242,217.6114,"4.0461e-06",1.3619,2,"D0.D4","2_UP.","D0_UP.D4_UP","Fam205c_D0_FAPs"
"169","ENSMUSG00000058135","Gstm1","D0","FAPs",3292.24149457936,2784.4547,3800.0283,"6.1462e-03",0.3938,2,"D0.D4","2_UP.","D0_UP.D4_UP","Gstm1_D0_FAPs"
"170","ENSMUSG00000060206","Zfp462","D0","FAPs",862.022847521651,1003.0445,721.0012,"1.8974e-02",-0.4025,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN","Zfp462_D0_FAPs"
"171","ENSMUSG00000067276","Capn6","D0","FAPs",706.325214765574,559.2274,853.4231,"1.7474e-02",0.5084,1,"D0","1_UP.","D0_UP","Capn6_D0_FAPs"
"172","ENSMUSG00000078721","Fam205a1","D0","FAPs",52.9998944189935,28.6139,77.3858,"3.0713e-02",1.0914,2,"D0.D4","2_UP.","D0_UP.D4_UP","Fam205a1_D0_FAPs"
"173","ENSMUSG00000012428","Steap4","D0","FAPs",4850.25532886948,4202.7215,5497.7891,"4.5734e-02",0.3177,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP","Steap4_D0_FAPs"
"174","ENSMUSG00000015224","Cyp2j9","D0","FAPs",175.328995608226,112.1772,238.4808,"7.0785e-04",0.9751,1,"D0","1_UP.","D0_UP","Cyp2j9_D0_FAPs"
"175","ENSMUSG00000028718","Stil","D0","FAPs",16.6520561618357,28.7012,4.6029,"7.6978e-03",-2.1982,1,"D0","1_DOWN","D0_DOWN","Stil_D0_FAPs"
"176","ENSMUSG00000028766","Alpl","D0","FAPs",272.416824579813,187.8846,356.9491,"4.9887e-05",0.8547,1,"D0","1_UP.","D0_UP","Alpl_D0_FAPs"
"177","ENSMUSG00000028843","Sh3bgrl3","D0","FAPs",197.146702566948,272.6515,121.6419,"8.9429e-05",-1.0576,1,"D0","1_DOWN","D0_DOWN","Sh3bgrl3_D0_FAPs"
"178","ENSMUSG00000029096","Htra3","D0","FAPs",6857.83272985681,5993.9627,7721.7028,"8.2592e-03",0.3216,2,"D0.D2","1_UP.1_DOWN","D0_UP.D2_DOWN","Htra3_D0_FAPs"
"179","ENSMUSG00000029108","Pcdh7","D0","FAPs",1927.7417281875,2225.964,1629.5195,"1.4750e-02",-0.3829,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Pcdh7_D0_FAPs"
"180","ENSMUSG00000029718","Pcolce","D0","FAPs",4705.70646919344,5501.9743,3909.4386,"2.4937e-04",-0.4523,1,"D0","1_DOWN","D0_DOWN","Pcolce_D0_FAPs"
"181","ENSMUSG00000032690","Oas2","D0","FAPs",47.265178434325,78.248,16.2824,"2.0701e-03",-1.9402,1,"D0","1_DOWN","D0_DOWN","Oas2_D0_FAPs"
"182","ENSMUSG00000033295","Ptprf","D0","FAPs",195.812311651392,287.4448,104.1798,"1.8877e-05",-1.3606,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN","Ptprf_D0_FAPs"
"183","ENSMUSG00000037379","Spon2","D0","FAPs",408.94351696298,559.5149,258.3721,"6.2368e-04",-0.9932,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Spon2_D0_FAPs"
"184","ENSMUSG00000039899","Fgl2","D0","FAPs",2097.94393505656,2398.517,1797.3709,"1.6305e-02",-0.3544,2,"D0.D2","1_UP.1_DOWN","D0_DOWN.D2_UP","Fgl2_D0_FAPs"
"185","ENSMUSG00000039936","Pik3cd","D0","FAPs",93.4334582971095,64.1654,122.7015,"4.7165e-02",0.7058,1,"D0","1_UP.","D0_UP","Pik3cd_D0_FAPs"
"186","ENSMUSG00000040584","Abcb1a","D0","FAPs",59.9155148258099,37.7624,82.0686,"4.5734e-02",0.8398,1,"D0","1_UP.","D0_UP","Abcb1a_D0_FAPs"
"187","ENSMUSG00000041936","Agrn","D0","FAPs",402.995240426876,314.5543,491.4361,"3.9272e-02",0.5103,1,"D0","1_UP.","D0_UP","Agrn_D0_FAPs"
"188","ENSMUSG00000046447","Camk2n1","D0","FAPs",779.402614987944,651.8048,907.0004,"1.7919e-02",0.4054,1,"D0","1_UP.","D0_UP","Camk2n1_D0_FAPs"
"189","ENSMUSG00000050010","Shisa3","D0","FAPs",493.294557710085,208.9581,777.631,"8.3740e-04",1.6843,1,"D0","1_UP.","D0_UP","Shisa3_D0_FAPs"
"190","ENSMUSG00000060572","Mfap2","D0","FAPs",320.738931882542,380.6651,260.8128,"3.6965e-02",-0.4371,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN","Mfap2_D0_FAPs"
"191","ENSMUSG00000060961","Slc4a4","D0","FAPs",355.590491681971,255.3891,455.7919,"8.3167e-04",0.7415,1,"D0","1_UP.","D0_UP","Slc4a4_D0_FAPs"
"192","ENSMUSG00000066026","Dhrs3","D0","FAPs",511.60602495162,398.2766,624.9355,"1.6669e-02",0.5402,1,"D0","1_UP.","D0_UP","Dhrs3_D0_FAPs"
"193","ENSMUSG00000001517","Foxm1","D0","FAPs",55.3219419999317,84.9945,25.6494,"3.6213e-03",-1.4564,1,"D0","1_DOWN","D0_DOWN","Foxm1_D0_FAPs"
"194","ENSMUSG00000002265","Peg3","D0","FAPs",1665.06863232683,2130.6984,1199.4388,"2.0401e-06",-0.7791,3,"D0.D4.D7","3_DOWN","D0_DOWN.D4_DOWN.D7_DOWN","Peg3_D0_FAPs"
"195","ENSMUSG00000002266","Zim1","D0","FAPs",365.426525321125,470.5296,260.3235,"4.6069e-03",-0.7358,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN","Zim1_D0_FAPs"
"196","ENSMUSG00000003153","Slc2a3","D0","FAPs",163.197506944649,117.4226,208.9724,"1.0115e-02",0.6959,1,"D0","1_UP.","D0_UP","Slc2a3_D0_FAPs"
"197","ENSMUSG00000010797","Wnt2","D0","FAPs",42.6210184483208,65.7126,19.5295,"2.1376e-02",-1.409,1,"D0","1_DOWN","D0_DOWN","Wnt2_D0_FAPs"
"198","ENSMUSG00000018001","Cyth3","D0","FAPs",2593.04767611497,2953.6273,2232.468,"2.9402e-02",-0.3382,1,"D0","1_DOWN","D0_DOWN","Cyth3_D0_FAPs"
"199","ENSMUSG00000019577","Pdk4","D0","FAPs",140.590680673972,96.3414,184.84,"2.7718e-02",0.7397,1,"D0","1_UP.","D0_UP","Pdk4_D0_FAPs"
"200","ENSMUSG00000029695","Aass","D0","FAPs",42.975301324395,21.1629,64.7877,"2.5043e-02",1.272,2,"D0.D7","2_UP.","D0_UP.D7_UP","Aass_D0_FAPs"
"201","ENSMUSG00000030000","Add2","D0","FAPs",33.339102364805,63.4112,3.267,"3.9784e-09",-3.9925,1,"D0","1_DOWN","D0_DOWN","Add2_D0_FAPs"
"202","ENSMUSG00000030116","Mfap5","D0","FAPs",3716.30969904345,4484.3914,2948.228,"1.3543e-02",-0.5081,1,"D0","1_DOWN","D0_DOWN","Mfap5_D0_FAPs"
"203","ENSMUSG00000030218","Mgp","D0","FAPs",6115.79309773137,7801.995,4429.5912,"3.6833e-06",-0.7638,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP","Mgp_D0_FAPs"
"204","ENSMUSG00000030268","Bcat1","D0","FAPs",101.480629793366,174.8054,28.1558,"2.9697e-16",-2.5686,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN","Bcat1_D0_FAPs"
"205","ENSMUSG00000030309","Caprin2","D0","FAPs",413.807862564984,322.217,505.3987,"5.4929e-03",0.5593,1,"D0","1_UP.","D0_UP","Caprin2_D0_FAPs"
"206","ENSMUSG00000038451","Spsb2","D0","FAPs",177.391786416465,126.5816,228.202,"2.6653e-02",0.6777,1,"D0","1_UP.","D0_UP","Spsb2_D0_FAPs"
"207","ENSMUSG00000042873","Lhfpl4","D0","FAPs",72.0328521288937,45.0561,99.0096,"2.4197e-02",0.9027,1,"D0","1_UP.","D0_UP","Lhfpl4_D0_FAPs"
"208","ENSMUSG00000047420","Fam180a","D0","FAPs",126.839454805815,165.2751,88.4039,"2.3968e-02",-0.7215,1,"D0","1_DOWN","D0_DOWN","Fam180a_D0_FAPs"
"209","ENSMUSG00000068587","Mgam","D0","FAPs",120.707574971532,187.2348,54.1803,"7.9051e-06",-1.6595,1,"D0","1_DOWN","D0_DOWN","Mgam_D0_FAPs"
"210","ENSMUSG00000086040","Wipf3","D0","FAPs",119.513643388343,173.0688,65.9585,"3.8636e-04",-1.2522,1,"D0","1_DOWN","D0_DOWN","Wipf3_D0_FAPs"
"211","ENSMUSG00000004473","Clec11a","D0","FAPs",414.125387122358,507.5175,320.7333,"5.0955e-03",-0.5731,1,"D0","1_DOWN","D0_DOWN","Clec11a_D0_FAPs"
"212","ENSMUSG00000019856","Fam184a","D0","FAPs",86.182264188919,58.964,113.4006,"3.3408e-02",0.7446,1,"D0","1_UP.","D0_UP","Fam184a_D0_FAPs"
"213","ENSMUSG00000019880","Rspo3","D0","FAPs",34.0361617850904,60.3831,7.6892,"3.9927e-05",-2.7044,1,"D0","1_DOWN","D0_DOWN","Rspo3_D0_FAPs"
"214","ENSMUSG00000019997","Ccn2","D0","FAPs",1632.45879125702,2013.2391,1251.6785,"9.0229e-05",-0.6291,2,"D0.D4","1_UP.1_DOWN","D0_DOWN.D4_UP","Ccn2_D0_FAPs"
"215","ENSMUSG00000020099","Unc5b","D0","FAPs",297.521456630128,394.7362,200.3067,"3.5982e-04",-0.8738,1,"D0","1_DOWN","D0_DOWN","Unc5b_D0_FAPs"
"216","ENSMUSG00000030583","Sipa1l3","D0","FAPs",835.046982763999,959.1091,710.9848,"2.5751e-02",-0.3631,1,"D0","1_DOWN","D0_DOWN","Sipa1l3_D0_FAPs"
"217","ENSMUSG00000030790","Adm","D0","FAPs",448.095218169948,360.3261,535.8644,"2.4043e-02",0.4755,2,"D0.D2","2_UP.","D0_UP.D2_UP","Adm_D0_FAPs"
"218","ENSMUSG00000035686","Thrsp","D0","FAPs",67.297532211911,36.1476,98.4475,"6.4574e-03",1.2327,1,"D0","1_UP.","D0_UP","Thrsp_D0_FAPs"
"219","ENSMUSG00000037370","Enpp1","D0","FAPs",923.833173591456,1072.0568,775.6096,"1.9003e-02",-0.3915,1,"D0","1_DOWN","D0_DOWN","Enpp1_D0_FAPs"
"220","ENSMUSG00000038156","Spon1","D0","FAPs",1535.66632749481,959.8173,2111.5153,"1.1284e-09",1.0923,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP","Spon1_D0_FAPs"
"221","ENSMUSG00000038244","Mical2","D0","FAPs",785.520219033723,1097.392,473.6485,"1.4952e-13",-1.1678,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Mical2_D0_FAPs"
"222","ENSMUSG00000045733","Sprn","D0","FAPs",100.551534668777,131.5613,69.5418,"2.6366e-02",-0.7347,1,"D0","1_DOWN","D0_DOWN","Sprn_D0_FAPs"
"223","ENSMUSG00000049420","Tmem200a","D0","FAPs",46.7189107746367,83.3322,10.1056,"1.9916e-09",-2.9058,1,"D0","1_DOWN","D0_DOWN","Tmem200a_D0_FAPs"
"224","ENSMUSG00000050708","Ftl1","D0","FAPs",1097.11366020615,949.2073,1245.02,"4.4079e-02",0.3201,1,"D0","1_UP.","D0_UP","Ftl1_D0_FAPs"
"225","ENSMUSG00000052889","Prkcb","D0","FAPs",11.1784114653898,1.0228,21.334,"1.0943e-02",3.5526,1,"D0","1_UP.","D0_UP","Prkcb_D0_FAPs"
"226","ENSMUSG00000052974","Cyp2f2","D0","FAPs",187.453088557671,249.8716,125.0346,"2.5666e-03",-0.8624,2,"D0.D2","1_UP.1_DOWN","D0_DOWN.D2_UP","Cyp2f2_D0_FAPs"
"227","ENSMUSG00000054555","Adam12","D0","FAPs",275.740249105373,459.3218,92.1587,"4.1683e-02",-0.0761,3,"D0.D4.D7","3_DOWN","D0_DOWN.D4_DOWN.D7_DOWN","Adam12_D0_FAPs"
"228","ENSMUSG00000058145","Adamts17","D0","FAPs",17.5323830992584,32.3771,2.6877,"3.6156e-03",-3.1576,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN","Adamts17_D0_FAPs"
"229","ENSMUSG00000070348","Ccnd1","D0","FAPs",211.521068160145,273.3813,149.6608,"3.9338e-03",-0.7498,1,"D0","1_DOWN","D0_DOWN","Ccnd1_D0_FAPs"
"230","ENSMUSG00000070436","Serpinh1","D0","FAPs",5109.10027743802,5940.3139,4277.8866,"3.5429e-02",-0.3864,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN","Serpinh1_D0_FAPs"
"231","ENSMUSG00000073974","Olfr551","D0","FAPs",36.0621730454999,53.5239,18.6005,"4.0011e-02",-1.141,1,"D0","1_DOWN","D0_DOWN","Olfr551_D0_FAPs"
"232","ENSMUSG00000110206","Flt3l","D0","FAPs",338.850552531548,248.7965,428.9046,"3.3238e-04",0.7075,1,"D0","1_UP.","D0_UP","Flt3l_D0_FAPs"
"233","ENSMUSG00000000739","Sult5a1","D0","FAPs",273.120986971292,175.8201,370.4218,"8.6931e-07",1.0049,2,"D0.D2","2_UP.","D0_UP.D2_UP","Sult5a1_D0_FAPs"
"234","ENSMUSG00000001119","Col6a1","D0","FAPs",15881.4882037266,19068.7904,12694.1861,"1.5238e-06",-0.5588,1,"D0","1_DOWN","D0_DOWN","Col6a1_D0_FAPs"
"235","ENSMUSG00000002885","Adgre5","D0","FAPs",574.201023013032,755.8595,392.5425,"4.1086e-06",-0.8825,1,"D0","1_DOWN","D0_DOWN","Adgre5_D0_FAPs"
"236","ENSMUSG00000006344","Ggt5","D0","FAPs",373.477178213769,287.7188,459.2355,"1.1484e-03",0.6046,1,"D0","1_UP.","D0_UP","Ggt5_D0_FAPs"
"237","ENSMUSG00000006362","Cbfa2t3","D0","FAPs",309.776073306931,237.4673,382.0848,"3.3472e-02",0.5451,1,"D0","1_UP.","D0_UP","Cbfa2t3_D0_FAPs"
"238","ENSMUSG00000013033","Adgrl1","D0","FAPs",283.275055634773,373.3774,193.1727,"3.1076e-04",-0.8597,1,"D0","1_DOWN","D0_DOWN","Adgrl1_D0_FAPs"
"239","ENSMUSG00000019278","Dpep1","D0","FAPs",3226.34868797169,2618.4206,3834.2768,"9.3339e-06",0.5154,2,"D0.D4","2_UP.","D0_UP.D4_UP","Dpep1_D0_FAPs"
"240","ENSMUSG00000019942","Cdk1","D0","FAPs",12.5948537133889,22.1539,3.0358,"3.3827e-02",-0.0739,1,"D0","1_DOWN","D0_DOWN","Cdk1_D0_FAPs"
"241","ENSMUSG00000019961","Tmpo","D0","FAPs",782.139983640976,655.4767,908.8033,"4.2832e-02",0.383,1,"D0","1_UP.","D0_UP","Tmpo_D0_FAPs"
"242","ENSMUSG00000020027","Socs2","D0","FAPs",459.849172643293,565.5515,354.1468,"3.8912e-02",-0.5335,1,"D0","1_DOWN","D0_DOWN","Socs2_D0_FAPs"
"243","ENSMUSG00000020102","Slc16a7","D0","FAPs",101.957711808675,56.3178,147.5977,"1.0682e-04",1.2558,1,"D0","1_UP.","D0_UP","Slc16a7_D0_FAPs"
"244","ENSMUSG00000025408","Ddit3","D0","FAPs",359.588032709002,278.6179,440.5582,"2.3817e-02",0.5396,1,"D0","1_UP.","D0_UP","Ddit3_D0_FAPs"
"245","ENSMUSG00000031497","Tnfsf13b","D0","FAPs",144.522345452362,94.031,195.0136,"2.2739e-03",0.9229,2,"D0.D7","2_UP.","D0_UP.D7_UP","Tnfsf13b_D0_FAPs"
"246","ENSMUSG00000031502","Col4a1","D0","FAPs",19021.5110540164,21657.837,16385.1851,"6.2570e-03",-0.3542,1,"D0","1_DOWN","D0_DOWN","Col4a1_D0_FAPs"
"247","ENSMUSG00000031561","Tenm3","D0","FAPs",794.168463395517,932.9396,655.3973,"4.2176e-03",-0.4423,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN","Tenm3_D0_FAPs"
"248","ENSMUSG00000031595","Pdgfrl","D0","FAPs",596.912543967073,761.5228,432.3023,"6.0734e-03",-0.6947,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN","Pdgfrl_D0_FAPs"
"249","ENSMUSG00000031596","Slc7a2","D0","FAPs",356.767320561719,483.4203,230.1143,"3.3266e-04",-0.9598,1,"D0","1_DOWN","D0_DOWN","Slc7a2_D0_FAPs"
"250","ENSMUSG00000031659","Adcy7","D0","FAPs",2263.17788109518,2681.172,1845.1837,"7.5474e-04",-0.4843,1,"D0","1_DOWN","D0_DOWN","Adcy7_D0_FAPs"
"251","ENSMUSG00000031661","Nkd1","D0","FAPs",95.7500281769243,55.2458,136.2542,"2.5744e-02",1.0237,1,"D0","1_UP.","D0_UP","Nkd1_D0_FAPs"
"252","ENSMUSG00000031673","Cdh11","D0","FAPs",1101.22006817908,1505.678,696.7621,"4.0895e-09",-1.0606,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP","Cdh11_D0_FAPs"
"253","ENSMUSG00000031980","Agt","D0","FAPs",79.202304037557,41.973,116.4316,"2.4043e-02",1.1611,1,"D0","1_UP.","D0_UP","Agt_D0_FAPs"
"254","ENSMUSG00000033192","Lpcat2","D0","FAPs",137.131933041267,91.3456,182.9183,"3.3061e-03",0.8602,1,"D0","1_UP.","D0_UP","Lpcat2_D0_FAPs"
"255","ENSMUSG00000034807","Colgalt1","D0","FAPs",816.195629790861,954.4523,677.9389,"3.8191e-03",-0.4355,1,"D0","1_DOWN","D0_DOWN","Colgalt1_D0_FAPs"
"256","ENSMUSG00000035948","Acss3","D0","FAPs",211.978138722388,122.6502,301.3061,"2.5176e-07",1.2349,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP","Acss3_D0_FAPs"
"257","ENSMUSG00000039396","Neil3","D0","FAPs",12.3476362286193,24.6953,0,"1.4869e-05",-7.7674,1,"D0","1_DOWN","D0_DOWN","Neil3_D0_FAPs"
"258","ENSMUSG00000042846","Lrrtm3","D0","FAPs",99.8184528451582,55.1577,144.4792,"2.2368e-04",1.2698,2,"D0.D7","2_UP.","D0_UP.D7_UP","Lrrtm3_D0_FAPs"
"259","ENSMUSG00000043903","Zfp469","D0","FAPs",863.197561744102,1101.9767,624.4184,"7.7165e-09",-0.7823,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN","Zfp469_D0_FAPs"
"260","ENSMUSG00000052926","Rnaseh2a","D0","FAPs",464.434748976689,373.3313,555.5382,"4.1421e-02",0.4557,1,"D0","1_UP.","D0_UP","Rnaseh2a_D0_FAPs"
"261","ENSMUSG00000053560","Ier2","D0","FAPs",799.598320736957,673.9504,925.2462,"2.6185e-02",0.3799,1,"D0","1_UP.","D0_UP","Ier2_D0_FAPs"
"262","ENSMUSG00000054423","Cadps","D0","FAPs",15.6693472807212,3.0955,28.2432,"1.9689e-02",2.4837,1,"D0","1_UP.","D0_UP","Cadps_D0_FAPs"
"263","ENSMUSG00000055148","Klf2","D0","FAPs",1348.95989923986,1104.8842,1593.0356,"2.0162e-02",0.4397,1,"D0","1_UP.","D0_UP","Klf2_D0_FAPs"
"264","ENSMUSG00000058056","Palld","D0","FAPs",173.844725404839,236.3157,111.3738,"2.0335e-02",-0.876,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN","Palld_D0_FAPs"
"265","ENSMUSG00000095026","Gm3336","D0","FAPs",356.156352132522,262.3652,449.9475,"2.4043e-02",0.6297,1,"D0","1_UP.","D0_UP","Gm3336_D0_FAPs"
"266","ENSMUSG00000110622","Iqcn","D0","FAPs",4443.4607485509,3440.7353,5446.1862,"2.2777e-04",0.6041,2,"D0.D2","2_UP.","D0_UP.D2_UP","Iqcn_D0_FAPs"
"267","ENSMUSG00000005148","Klf5","D0","FAPs",468.565418686682,574.1192,363.0116,"1.0479e-02",-0.5535,1,"D0","1_DOWN","D0_DOWN","Klf5_D0_FAPs"
"268","ENSMUSG00000007892","Rplp1","D0","FAPs",2652.46115609627,2955.0372,2349.8851,"3.2656e-02",-0.2816,1,"D0","1_DOWN","D0_DOWN","Rplp1_D0_FAPs"
"269","ENSMUSG00000021903","Galnt15","D0","FAPs",1546.46733858144,863.8223,2229.1124,"1.8219e-11",1.3163,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Galnt15_D0_FAPs"
"270","ENSMUSG00000022032","Scara5","D0","FAPs",4939.59373177459,4213.4009,5665.7866,"1.3094e-04",0.3954,2,"D0.D4","2_UP.","D0_UP.D4_UP","Scara5_D0_FAPs"
"271","ENSMUSG00000022034","Esco2","D0","FAPs",18.0229238371357,30.3771,5.6688,"2.1258e-02",-0.1106,1,"D0","1_DOWN","D0_DOWN","Esco2_D0_FAPs"
"272","ENSMUSG00000022096","Hr","D0","FAPs",379.549366113637,524.2971,234.8016,"3.9645e-08",-1.1069,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN","Hr_D0_FAPs"
"273","ENSMUSG00000031963","Bmper","D0","FAPs",1172.63108810552,929.8708,1415.3914,"7.6157e-06",0.5653,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP","Bmper_D0_FAPs"
"274","ENSMUSG00000032011","Thy1","D0","FAPs",939.076818514685,1213.1768,664.9768,"1.5804e-06",-0.8173,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN","Thy1_D0_FAPs"
"275","ENSMUSG00000032340","Neo1","D0","FAPs",1110.67056563635,1271.4189,949.9222,"1.7050e-02",-0.3582,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP","Neo1_D0_FAPs"
