"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"id"	"day"	"type"	"symbol"
99.88887	-0.4737776	0.3848474	0.02669729	0.1151206	"ENSMUSG00000022827"	"D2"	"MuSCs"	"Rabl3"
312.8403	-0.1890078	0.2087498	0.2125344	0.4361208	"ENSMUSG00000022828"	"D2"	"MuSCs"	"Gtf2e1"
3717.69	1.265636	0.1956579	8.861885e-12	3.358117e-09	"ENSMUSG00000022836"	"D2"	"MuSCs"	"Mylk"
207.7907	2.196957	0.2748767	9.363272e-17	9.75731e-14	"ENSMUSG00000022840"	"D2"	"MuSCs"	"Adcy5"
143.7054	0.1843578	0.2532353	0.2429911	0.471833	"ENSMUSG00000022843"	"D2"	"MuSCs"	"Clcn2"
268.4402	0.2560367	0.2209723	0.1132063	0.2942516	"ENSMUSG00000022848"	"D2"	"MuSCs"	"Slc49a4"
30.46531	0.3278239	0.4738366	0.05152135	0.1771658	"ENSMUSG00000022853"	"D2"	"MuSCs"	"Ehhadh"
3386.181	-0.266476	0.1359267	0.02615182	0.1139472	"ENSMUSG00000022858"	"D2"	"MuSCs"	"Tra2b"
174.0844	1.423106	0.3643265	6.195634e-06	0.0002475284	"ENSMUSG00000022861"	"D2"	"MuSCs"	"Dgkg"
144.8114	-0.2116838	0.2405387	0.1848025	0.3990598	"ENSMUSG00000022863"	"D2"	"MuSCs"	"Btg3"
384.1531	-0.3337924	0.2064249	0.03606906	0.1410861	"ENSMUSG00000022864"	"D2"	"MuSCs"	"D16Ertd472e"
303.2485	-0.4031908	0.2213223	0.01720999	0.08571505	"ENSMUSG00000022881"	"D2"	"MuSCs"	"Rfc4"
2939.368	-0.2362872	0.1367875	0.04745409	0.1684811	"ENSMUSG00000022884"	"D2"	"MuSCs"	"Eif4a2"
382.4892	0.6519258	0.228945	0.0006105681	0.008458047	"ENSMUSG00000022885"	"D2"	"MuSCs"	"St6gal1"
370.3927	-0.2032652	0.1990016	0.1758517	0.3874343	"ENSMUSG00000022889"	"D2"	"MuSCs"	"Mrpl39"
721.0716	-0.4395439	0.1931677	0.0054039	0.03968043	"ENSMUSG00000022890"	"D2"	"MuSCs"	"Atp5j"
336.7029	0.7219679	0.344802	0.003531036	0.02943707	"ENSMUSG00000022894"	"D2"	"MuSCs"	"Adamts5"
542.3044	0.6336471	0.185931	0.0001019301	0.002171441	"ENSMUSG00000022895"	"D2"	"MuSCs"	"Ets2"
199.0868	0.1184462	0.3112181	0.1354327	0.3296987	"ENSMUSG00000022899"	"D2"	"MuSCs"	"Slc15a2"
