"","id","symbol","day","type","baseMean","meanCountNormalizedYoung","meanCountNormalizedOld","padj","log2FoldChange","nbDayDE","CombiDayDEG","NbUpDown","CombiDaysUpDown"
"146","ENSMUSG00000025268","Maged2","D0","FAPs",597.148563329572,704.454468638784,489.84265802036,0.00352864666547624,-0.459839237189956,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"147","ENSMUSG00000027715","Ccna2","D0","FAPs",69.7957812964405,102.432825360774,37.1587372321073,0.0044879769558535,-1.22836418460877,1,"D0","1_DOWN","D0_DOWN"
"148","ENSMUSG00000027765","P2ry1","D0","FAPs",1155.77865724881,951.030877225387,1360.52643727222,0.000563438853658985,0.469885223018534,2,"D0.D7","2_UP.","D0_UP.D7_UP"
"149","ENSMUSG00000027827","Kcnab1","D0","FAPs",313.626032708802,216.22642195996,411.025643457644,6.41556565587188e-05,0.855380563324859,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"150","ENSMUSG00000027864","Ptgfrn","D0","FAPs",2924.04542236435,3373.43232870734,2474.65851602136,0.00124795815783227,-0.40271447809646,1,"D0","1_DOWN","D0_DOWN"
"151","ENSMUSG00000028005","Gucy1b1","D0","FAPs",111.138574468592,147.076382467512,75.2007664696729,0.0304546026278247,-0.745745366042865,1,"D0","1_DOWN","D0_DOWN"
"152","ENSMUSG00000028007","Snx7","D0","FAPs",255.842920254045,318.368698493878,193.317142014211,0.019035516952628,-0.589831910513727,1,"D0","1_DOWN","D0_DOWN"
"153","ENSMUSG00000028036","Ptgfr","D0","FAPs",250.01923871858,159.000209253348,341.038268183811,1.61257793422394e-05,1.0227495681832,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"154","ENSMUSG00000028068","Iqgap3","D0","FAPs",42.7622491326154,73.6331515402003,11.8913467250304,6.05214018843306e-05,-2.37219543793989,1,"D0","1_DOWN","D0_DOWN"
"155","ENSMUSG00000028175","Depdc1a","D0","FAPs",8.66885060276259,16.8171941986797,0.520507006845466,0.0134949605268543,-0.0593648108946788,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN"
"156","ENSMUSG00000028364","Tnc","D0","FAPs",477.244479471387,857.118229171819,97.3707297709541,9.02290606989315e-05,-2.84971950018007,1,"D0","1_DOWN","D0_DOWN"
"157","ENSMUSG00000028370","Pappa","D0","FAPs",570.027476805339,724.488189273176,415.566764337503,0.000254867303293894,-0.721223744678665,1,"D0","1_DOWN","D0_DOWN"
"158","ENSMUSG00000031298","Adgrg2","D0","FAPs",339.481618578157,258.496660340945,420.466576815369,0.0139112494451607,0.580017016585782,1,"D0","1_UP.","D0_UP"
"159","ENSMUSG00000031380","Vegfd","D0","FAPs",107.648565284455,72.3347172591408,142.962413309769,0.0293379114660793,0.759017401636352,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"160","ENSMUSG00000034109","Golim4","D0","FAPs",2005.95763529926,2343.48871525779,1668.42655534074,0.000106815966317583,-0.452604501298251,1,"D0","1_DOWN","D0_DOWN"
"161","ENSMUSG00000034349","Smc4","D0","FAPs",267.835194749107,371.639274549796,164.031114948419,7.04667343851503e-09,-1.12737119026079,1,"D0","1_DOWN","D0_DOWN"
"162","ENSMUSG00000035683","Melk","D0","FAPs",8.90565371127771,17.3053396896945,0.505967732860926,0.0109432665749485,-0.0635518882077378,1,"D0","1_DOWN","D0_DOWN"
"163","ENSMUSG00000036062","Phf24","D0","FAPs",235.657422903624,139.83942551435,331.475420292899,4.20086650772021e-07,1.17870169446068,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"164","ENSMUSG00000036334","Igsf10","D0","FAPs",3574.17848358261,4397.13276693382,2751.2242002314,1.58042486425759e-06,-0.635460714747182,1,"D0","1_DOWN","D0_DOWN"
"165","ENSMUSG00000039037","St6galnac5","D0","FAPs",100.5005312062,56.4466228620295,144.55443955037,0.000218407847116163,1.21803699326644,3,"D0.D2.D4","3_UP.","D0_UP.D2_UP.D4_UP"
"166","ENSMUSG00000040724","Kcna2","D0","FAPs",282.912143979399,155.099450333351,410.724837625448,3.00540696796237e-07,1.33472564257624,2,"D0.D7","2_UP.","D0_UP.D7_UP"
"167","ENSMUSG00000041020","Map7d2","D0","FAPs",19.6005109702579,3.91712622231351,35.2838957182023,0.00144740443308588,2.72115970518074,1,"D0","1_UP.","D0_UP"
"168","ENSMUSG00000050141","Fam205c","D0","FAPs",148.217820599749,78.824224010374,217.611417189125,4.04609599570111e-06,1.36192026750408,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"169","ENSMUSG00000058135","Gstm1","D0","FAPs",3292.24149457936,2784.45471112648,3800.02827803224,0.00614621825419509,0.393808534910104,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"170","ENSMUSG00000060206","Zfp462","D0","FAPs",862.022847521651,1003.04447455736,721.001220485943,0.0189739655666379,-0.402509235822008,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"171","ENSMUSG00000067276","Capn6","D0","FAPs",706.325214765574,559.227378690911,853.423050840237,0.0174741877884902,0.508435890277253,1,"D0","1_UP.","D0_UP"
"172","ENSMUSG00000078721","Fam205a1","D0","FAPs",52.9998944189935,28.6139389597429,77.385849878244,0.0307134494998805,1.0913959845398,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"173","ENSMUSG00000012428","Steap4","D0","FAPs",4850.25532886948,4202.72152755289,5497.78913018607,0.045733942153788,0.317748015628242,4,"D0.D2.D4.D7","4_UP.","D0_UP.D2_UP.D4_UP.D7_UP"
"174","ENSMUSG00000015224","Cyp2j9","D0","FAPs",175.328995608226,112.177214362254,238.480776854198,0.000707847825770119,0.975147748421542,1,"D0","1_UP.","D0_UP"
"175","ENSMUSG00000028718","Stil","D0","FAPs",16.6520561618357,28.7012306402757,4.60288168339567,0.00769780440279668,-2.19821996875271,1,"D0","1_DOWN","D0_DOWN"
"176","ENSMUSG00000028766","Alpl","D0","FAPs",272.416824579813,187.884554632271,356.949094527356,4.98867261797274e-05,0.854660063107839,1,"D0","1_UP.","D0_UP"
"177","ENSMUSG00000028843","Sh3bgrl3","D0","FAPs",197.146702566948,272.651487066806,121.64191806709,8.94286491652861e-05,-1.05761446606785,1,"D0","1_DOWN","D0_DOWN"
"178","ENSMUSG00000029096","Htra3","D0","FAPs",6857.83272985681,5993.96269436087,7721.70276535274,0.00825921784918526,0.321637633152695,2,"D0.D2","1_UP.1_DOWN","D0_UP.D2_DOWN"
"179","ENSMUSG00000029108","Pcdh7","D0","FAPs",1927.7417281875,2225.96397716248,1629.51947921252,0.0147498849438868,-0.38285220059117,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"180","ENSMUSG00000029718","Pcolce","D0","FAPs",4705.70646919344,5501.97430480452,3909.43863358236,0.000249365836551329,-0.452281943141154,1,"D0","1_DOWN","D0_DOWN"
"181","ENSMUSG00000032690","Oas2","D0","FAPs",47.265178434325,78.2479664532976,16.2823904153523,0.002070126030854,-1.940204562093,1,"D0","1_DOWN","D0_DOWN"
"182","ENSMUSG00000033295","Ptprf","D0","FAPs",195.812311651392,287.444839417695,104.179783885089,1.88772903545098e-05,-1.36055915312595,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN"
"183","ENSMUSG00000037379","Spon2","D0","FAPs",408.94351696298,559.514918674957,258.372115251004,0.000623678338023506,-0.99322097296379,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"184","ENSMUSG00000039899","Fgl2","D0","FAPs",2097.94393505656,2398.51701640885,1797.37085370427,0.0163046234637844,-0.354377192319211,2,"D0.D2","1_UP.1_DOWN","D0_DOWN.D2_UP"
"185","ENSMUSG00000039936","Pik3cd","D0","FAPs",93.4334582971095,64.1654296616621,122.701486932557,0.047164793528153,0.705840419353496,1,"D0","1_UP.","D0_UP"
"186","ENSMUSG00000040584","Abcb1a","D0","FAPs",59.9155148258099,37.7624478172662,82.0685818343536,0.045733942153788,0.839787543608237,1,"D0","1_UP.","D0_UP"
"187","ENSMUSG00000041936","Agrn","D0","FAPs",402.995240426876,314.554335727702,491.436145126049,0.039271732753171,0.510338240168684,1,"D0","1_UP.","D0_UP"
"188","ENSMUSG00000046447","Camk2n1","D0","FAPs",779.402614987944,651.804830372318,907.000399603569,0.0179188232270942,0.40540535639858,1,"D0","1_UP.","D0_UP"
"189","ENSMUSG00000050010","Shisa3","D0","FAPs",493.294557710085,208.958080199589,777.631035220582,0.000837397575589067,1.68433619507054,1,"D0","1_UP.","D0_UP"
"190","ENSMUSG00000060572","Mfap2","D0","FAPs",320.738931882542,380.665061858786,260.812801906298,0.036964542084046,-0.437064899634765,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"191","ENSMUSG00000060961","Slc4a4","D0","FAPs",355.590491681971,255.389103014015,455.791880349928,0.000831665308132511,0.741500585422491,1,"D0","1_UP.","D0_UP"
"192","ENSMUSG00000066026","Dhrs3","D0","FAPs",511.60602495162,398.276562842209,624.93548706103,0.0166688744829224,0.540223347504386,1,"D0","1_UP.","D0_UP"
"193","ENSMUSG00000001517","Foxm1","D0","FAPs",55.3219419999317,84.9945177405924,25.6493662592711,0.00362131455114312,-1.45644772529664,1,"D0","1_DOWN","D0_DOWN"
"194","ENSMUSG00000002265","Peg3","D0","FAPs",1665.06863232683,2130.69843370348,1199.43883095017,2.04010634812946e-06,-0.779140974756227,3,"D0.D4.D7","3_DOWN","D0_DOWN.D4_DOWN.D7_DOWN"
"195","ENSMUSG00000002266","Zim1","D0","FAPs",365.426525321125,470.529553671733,260.323496970518,0.00460690907940879,-0.73575715243496,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN"
"196","ENSMUSG00000003153","Slc2a3","D0","FAPs",163.197506944649,117.422594042962,208.972419846336,0.0101150899308759,0.695883853717363,1,"D0","1_UP.","D0_UP"
"197","ENSMUSG00000010797","Wnt2","D0","FAPs",42.6210184483208,65.7125527332522,19.5294841633895,0.021376001138597,-1.40895437192652,1,"D0","1_DOWN","D0_DOWN"
"198","ENSMUSG00000018001","Cyth3","D0","FAPs",2593.04767611497,2953.62732914216,2232.46802308777,0.0294016783021423,-0.338248282550015,1,"D0","1_DOWN","D0_DOWN"
"199","ENSMUSG00000019577","Pdk4","D0","FAPs",140.590680673972,96.3413670746902,184.839994273253,0.0277175148954604,0.739664307494453,1,"D0","1_UP.","D0_UP"
"200","ENSMUSG00000029695","Aass","D0","FAPs",42.975301324395,21.1629428989221,64.7876597498679,0.0250429101861294,1.27200076044584,2,"D0.D7","2_UP.","D0_UP.D7_UP"
"201","ENSMUSG00000030000","Add2","D0","FAPs",33.339102364805,63.4112233769908,3.26698135261921,3.97843826673561e-09,-3.9924739612672,1,"D0","1_DOWN","D0_DOWN"
"202","ENSMUSG00000030116","Mfap5","D0","FAPs",3716.30969904345,4484.39135934501,2948.22803874189,0.0135434409671487,-0.508062415576832,1,"D0","1_DOWN","D0_DOWN"
"203","ENSMUSG00000030218","Mgp","D0","FAPs",6115.79309773137,7801.99496552632,4429.59122993642,3.68334133843542e-06,-0.763835800372435,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP"
"204","ENSMUSG00000030268","Bcat1","D0","FAPs",101.480629793366,174.805432736633,28.1558268500989,2.96971817016812e-16,-2.56862633127083,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN"
"205","ENSMUSG00000030309","Caprin2","D0","FAPs",413.807862564984,322.216975289679,505.398749840288,0.00549288174875867,0.559294986187912,1,"D0","1_UP.","D0_UP"
"206","ENSMUSG00000038451","Spsb2","D0","FAPs",177.391786416465,126.581584297088,228.201988535843,0.0266534167485515,0.677695164137733,1,"D0","1_UP.","D0_UP"
"207","ENSMUSG00000042873","Lhfpl4","D0","FAPs",72.0328521288937,45.0560726466825,99.0096316111049,0.024197443891166,0.902741325708704,1,"D0","1_UP.","D0_UP"
"208","ENSMUSG00000047420","Fam180a","D0","FAPs",126.839454805815,165.275057493128,88.4038521185015,0.023967741043769,-0.72152863607071,1,"D0","1_DOWN","D0_DOWN"
"209","ENSMUSG00000068587","Mgam","D0","FAPs",120.707574971532,187.234842566695,54.1803073763701,7.90513699546092e-06,-1.65953293788471,1,"D0","1_DOWN","D0_DOWN"
"210","ENSMUSG00000086040","Wipf3","D0","FAPs",119.513643388343,173.068774349169,65.9585124275161,0.000386362165889109,-1.25219994439132,1,"D0","1_DOWN","D0_DOWN"
"211","ENSMUSG00000004473","Clec11a","D0","FAPs",414.125387122358,507.517487663568,320.733286581147,0.00509552980161243,-0.573126805051529,1,"D0","1_DOWN","D0_DOWN"
"212","ENSMUSG00000019856","Fam184a","D0","FAPs",86.182264188919,58.9639509360691,113.400577441769,0.0334076392303458,0.744608780216949,1,"D0","1_UP.","D0_UP"
"213","ENSMUSG00000019880","Rspo3","D0","FAPs",34.0361617850904,60.383096456174,7.6892271140068,3.99270229935273e-05,-2.70439735239849,1,"D0","1_DOWN","D0_DOWN"
"214","ENSMUSG00000019997","Ccn2","D0","FAPs",1632.45879125702,2013.23907573341,1251.67850678063,9.02290606989315e-05,-0.629118853816787,2,"D0.D4","1_UP.1_DOWN","D0_DOWN.D4_UP"
"215","ENSMUSG00000020099","Unc5b","D0","FAPs",297.521456630128,394.73620687639,200.306706383867,0.000359823863807062,-0.873810418824041,1,"D0","1_DOWN","D0_DOWN"
"216","ENSMUSG00000030583","Sipa1l3","D0","FAPs",835.046982763999,959.109138237374,710.984827290624,0.0257505655802437,-0.363103793218671,1,"D0","1_DOWN","D0_DOWN"
"217","ENSMUSG00000030790","Adm","D0","FAPs",448.095218169948,360.326054439175,535.86438190072,0.0240428922676551,0.475480609688273,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"218","ENSMUSG00000035686","Thrsp","D0","FAPs",67.297532211911,36.1476058605242,98.4474585632979,0.00645739202874427,1.23267532354102,1,"D0","1_UP.","D0_UP"
"219","ENSMUSG00000037370","Enpp1","D0","FAPs",923.833173591456,1072.05678549535,775.609561687564,0.019003190509019,-0.391507954299862,1,"D0","1_DOWN","D0_DOWN"
"220","ENSMUSG00000038156","Spon1","D0","FAPs",1535.66632749481,959.817337098056,2111.51531789157,1.12837769238744e-09,1.09234049582894,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP"
"221","ENSMUSG00000038244","Mical2","D0","FAPs",785.520219033723,1097.39197974293,473.648458324521,1.49515976645973e-13,-1.16784930051021,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"222","ENSMUSG00000045733","Sprn","D0","FAPs",100.551534668777,131.561288481154,69.5417808563996,0.0263657215394067,-0.734692974822877,1,"D0","1_DOWN","D0_DOWN"
"223","ENSMUSG00000049420","Tmem200a","D0","FAPs",46.7189107746367,83.332249588741,10.1055719605323,1.99160577813695e-09,-2.90579352696582,1,"D0","1_DOWN","D0_DOWN"
"224","ENSMUSG00000050708","Ftl1","D0","FAPs",1097.11366020615,949.207302863306,1245.02001754899,0.0440793273300656,0.320124540206869,1,"D0","1_UP.","D0_UP"
"225","ENSMUSG00000052889","Prkcb","D0","FAPs",11.1784114653898,1.02283740901204,21.3339855217676,0.0109432665749485,3.55262897172809,1,"D0","1_UP.","D0_UP"
"226","ENSMUSG00000052974","Cyp2f2","D0","FAPs",187.453088557671,249.87162635157,125.034550763771,0.00256661309087387,-0.862445656438779,2,"D0.D2","1_UP.1_DOWN","D0_DOWN.D2_UP"
"227","ENSMUSG00000054555","Adam12","D0","FAPs",275.740249105373,459.321819446036,92.1586787647098,0.0416834614618045,-0.076119595455325,3,"D0.D4.D7","3_DOWN","D0_DOWN.D4_DOWN.D7_DOWN"
"228","ENSMUSG00000058145","Adamts17","D0","FAPs",17.5323830992584,32.3770593171812,2.6877068813357,0.00361555288066663,-3.1575653689914,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"229","ENSMUSG00000070348","Ccnd1","D0","FAPs",211.521068160145,273.381290050559,149.66084626973,0.00393380243942645,-0.749752504420823,1,"D0","1_DOWN","D0_DOWN"
"230","ENSMUSG00000070436","Serpinh1","D0","FAPs",5109.10027743802,5940.31391898624,4277.8866358898,0.0354287283337046,-0.38643923446177,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN"
"231","ENSMUSG00000073974","Olfr551","D0","FAPs",36.0621730454999,53.5238952781188,18.600450812881,0.0400111160993412,-1.14100066224048,1,"D0","1_DOWN","D0_DOWN"
"232","ENSMUSG00000110206","Flt3l","D0","FAPs",338.850552531548,248.796532241911,428.904572821185,0.000332376561325272,0.707542588892484,1,"D0","1_UP.","D0_UP"
"233","ENSMUSG00000000739","Sult5a1","D0","FAPs",273.120986971292,175.820124065078,370.421849877505,8.69313219909216e-07,1.00487121127441,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"234","ENSMUSG00000001119","Col6a1","D0","FAPs",15881.4882037266,19068.790353072,12694.1860543812,1.52384117997739e-06,-0.558763414900559,1,"D0","1_DOWN","D0_DOWN"
"235","ENSMUSG00000002885","Adgre5","D0","FAPs",574.201023013032,755.859519396527,392.542526629538,4.10855393927993e-06,-0.88246849471428,1,"D0","1_DOWN","D0_DOWN"
"236","ENSMUSG00000006344","Ggt5","D0","FAPs",373.477178213769,287.718820868368,459.23553555917,0.00114842947152649,0.604595660706972,1,"D0","1_UP.","D0_UP"
"237","ENSMUSG00000006362","Cbfa2t3","D0","FAPs",309.776073306931,237.467330125989,382.084816487873,0.03347222344228,0.545058019014193,1,"D0","1_UP.","D0_UP"
"238","ENSMUSG00000013033","Adgrl1","D0","FAPs",283.275055634773,373.377372726584,193.172738542963,0.000310764628557559,-0.859739579324472,1,"D0","1_DOWN","D0_DOWN"
"239","ENSMUSG00000019278","Dpep1","D0","FAPs",3226.34868797169,2618.42061341953,3834.27676252386,9.33394690981311e-06,0.515436077152297,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"240","ENSMUSG00000019942","Cdk1","D0","FAPs",12.5948537133889,22.1539010296123,3.03580639716556,0.0338274626653944,-0.0738940435439973,1,"D0","1_DOWN","D0_DOWN"
"241","ENSMUSG00000019961","Tmpo","D0","FAPs",782.139983640976,655.476658520314,908.803308761639,0.0428323491347261,0.383041601606446,1,"D0","1_UP.","D0_UP"
"242","ENSMUSG00000020027","Socs2","D0","FAPs",459.849172643293,565.551499230343,354.146846056243,0.0389119898808532,-0.533464505303355,1,"D0","1_DOWN","D0_DOWN"
"243","ENSMUSG00000020102","Slc16a7","D0","FAPs",101.957711808675,56.3177655424175,147.597658074932,0.000106815966317583,1.25578142951255,1,"D0","1_UP.","D0_UP"
"244","ENSMUSG00000025408","Ddit3","D0","FAPs",359.588032709002,278.617863138637,440.558202279368,0.0238168381088259,0.53963737126795,1,"D0","1_UP.","D0_UP"
"245","ENSMUSG00000031497","Tnfsf13b","D0","FAPs",144.522345452362,94.0310468105176,195.013644094206,0.0022738636487373,0.922926581291144,2,"D0.D7","2_UP.","D0_UP.D7_UP"
"246","ENSMUSG00000031502","Col4a1","D0","FAPs",19021.5110540164,21657.8370358931,16385.1850721398,0.00625702942855742,-0.354217819828267,1,"D0","1_DOWN","D0_DOWN"
"247","ENSMUSG00000031561","Tenm3","D0","FAPs",794.168463395517,932.939576905382,655.397349885651,0.0042175590675138,-0.442255792728978,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"248","ENSMUSG00000031595","Pdgfrl","D0","FAPs",596.912543967073,761.522819066491,432.302268867656,0.00607335101661163,-0.694749359031529,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"249","ENSMUSG00000031596","Slc7a2","D0","FAPs",356.767320561719,483.420324915836,230.114316207602,0.000332661007837583,-0.959826616052278,1,"D0","1_DOWN","D0_DOWN"
"250","ENSMUSG00000031659","Adcy7","D0","FAPs",2263.17788109518,2681.17204164607,1845.18372054429,0.000754741311617396,-0.484348551031989,1,"D0","1_DOWN","D0_DOWN"
"251","ENSMUSG00000031661","Nkd1","D0","FAPs",95.7500281769243,55.2458113757388,136.25424497811,0.0257435026501309,1.0237184438995,1,"D0","1_UP.","D0_UP"
"252","ENSMUSG00000031673","Cdh11","D0","FAPs",1101.22006817908,1505.67803472709,696.762101631081,4.08945951257584e-09,-1.0605971667745,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP"
"253","ENSMUSG00000031980","Agt","D0","FAPs",79.202304037557,41.972968412169,116.431639662945,0.0240428922676551,1.16108558163829,1,"D0","1_UP.","D0_UP"
"254","ENSMUSG00000033192","Lpcat2","D0","FAPs",137.131933041267,91.3455559526394,182.918310129894,0.00330611614194604,0.860237099175242,1,"D0","1_UP.","D0_UP"
"255","ENSMUSG00000034807","Colgalt1","D0","FAPs",816.195629790861,954.452322596684,677.938936985038,0.00381905820707167,-0.435517701463581,1,"D0","1_DOWN","D0_DOWN"
"256","ENSMUSG00000035948","Acss3","D0","FAPs",211.978138722388,122.650176223128,301.306101221648,2.51761209729754e-07,1.23494009823465,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP"
"257","ENSMUSG00000039396","Neil3","D0","FAPs",12.3476362286193,24.6952724572386,0,1.48692755579732e-05,-7.7673853812412,1,"D0","1_DOWN","D0_DOWN"
"258","ENSMUSG00000042846","Lrrtm3","D0","FAPs",99.8184528451582,55.1577246593609,144.479181030956,0.000223678701698178,1.26976495887435,2,"D0.D7","2_UP.","D0_UP.D7_UP"
"259","ENSMUSG00000043903","Zfp469","D0","FAPs",863.197561744102,1101.97670026364,624.418423224565,7.71645973346952e-09,-0.782340073416856,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN"
"260","ENSMUSG00000052926","Rnaseh2a","D0","FAPs",464.434748976689,373.331261388115,555.538236565263,0.0414213230619604,0.455716512375459,1,"D0","1_UP.","D0_UP"
"261","ENSMUSG00000053560","Ier2","D0","FAPs",799.598320736957,673.950425447899,925.246216026015,0.0261848943858677,0.37990558057533,1,"D0","1_UP.","D0_UP"
"262","ENSMUSG00000054423","Cadps","D0","FAPs",15.6693472807212,3.09548585863785,28.2432087028046,0.0196888527433755,2.48373459272534,1,"D0","1_UP.","D0_UP"
"263","ENSMUSG00000055148","Klf2","D0","FAPs",1348.95989923986,1104.88420593731,1593.0355925424,0.0201618230550191,0.439705371212365,1,"D0","1_UP.","D0_UP"
"264","ENSMUSG00000058056","Palld","D0","FAPs",173.844725404839,236.31565115595,111.373799653727,0.0203351557776976,-0.87596072397212,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"265","ENSMUSG00000095026","Gm3336","D0","FAPs",356.156352132522,262.365189626388,449.947514638657,0.0240428922676551,0.629695558043458,1,"D0","1_UP.","D0_UP"
"266","ENSMUSG00000110622","Iqcn","D0","FAPs",4443.4607485509,3440.73528059603,5446.18621650578,0.000227766173003443,0.604132702114096,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"267","ENSMUSG00000005148","Klf5","D0","FAPs",468.565418686682,574.119234512564,363.011602860801,0.0104790745799643,-0.553549412207788,1,"D0","1_DOWN","D0_DOWN"
"268","ENSMUSG00000007892","Rplp1","D0","FAPs",2652.46115609627,2955.03724348009,2349.88506871244,0.0326564127901787,-0.281612254761098,1,"D0","1_DOWN","D0_DOWN"
"269","ENSMUSG00000021903","Galnt15","D0","FAPs",1546.46733858144,863.822318385454,2229.11235877743,1.8218820585034e-11,1.31631231536604,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP"
"270","ENSMUSG00000022032","Scara5","D0","FAPs",4939.59373177459,4213.40090137406,5665.78656217512,0.000130939043830294,0.395402081588696,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"271","ENSMUSG00000022034","Esco2","D0","FAPs",18.0229238371357,30.3770607491112,5.66878692516021,0.0212581694281836,-0.110630707838332,1,"D0","1_DOWN","D0_DOWN"
"272","ENSMUSG00000022096","Hr","D0","FAPs",379.549366113637,524.297092310262,234.801639917011,3.96448147254824e-08,-1.10688060193776,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
